step,virtual_time,channel,n_no_signal,n_certified_cells,n_certified_cells_raw
47,4305.916198557487,7,8,0,0
47,4305.916198557487,8,1,0,0
47,4305.916198557487,9,1,0,0
47,4305.916198557487,11,12,0,0
47,4305.916198557487,12,5,0,0
47,4305.916198557487,13,6,0,0
47,4305.916198557487,14,6,0,0
47,4305.916198557487,15,5,0,0
47,4305.916198557487,16,6,0,0
47,4305.916198557487,18,5,0,0
47,4305.916198557487,19,8,0,0
47,4305.916198557487,20,6,0,0
48,4488.035482565066,2,6,0,0
48,4488.035482565066,3,11,0,0
48,4488.035482565066,4,4,0,0
48,4488.035482565066,5,6,0,0
48,4488.035482565066,6,8,0,0
48,4488.035482565066,7,8,0,0
48,4488.035482565066,8,1,0,0
48,4488.035482565066,9,1,0,0
48,4488.035482565066,11,12,0,0
48,4488.035482565066,12,5,0,0
48,4488.035482565066,13,6,0,0
48,4488.035482565066,14,6,0,0
48,4488.035482565066,15,5,0,0
48,4488.035482565066,16,6,0,0
48,4488.035482565066,18,5,0,0
48,4488.035482565066,19,8,0,0
48,4488.035482565066,20,6,0,0
