step,virtual_time,x,y,channel,result,bearing_deg,status_before,status_after,svd_deg
142,6082.0317513063965,1528.506670685415,116.17308022701545,19,no_signal,,ACTIVE,ACTIVE,
143,6088.5317513063965,1532.256670685415,122.66827075539874,19,no_signal,,ACTIVE,ACTIVE,
144,6094.2817513063965,1534.131670685415,125.91586601959038,19,no_signal,,ACTIVE,ACTIVE,
148,6334.77052279115,1560.4051614261311,433.58897609621505,2,no_signal,,ACTIVE,ACTIVE,
149,6373.758702810742,1540.0012778776713,264.8774143636356,2,no_signal,,ACTIVE,ACTIVE,
150,6395.752792820538,1529.7993361034414,180.52163349734587,2,no_signal,,ACTIVE,ACTIVE,
151,6407.5574914054405,1562.0609722474364,169.71492705658176,2,no_signal,,ACTIVE,ACTIVE,
152,6421.050206989085,1540.829183288324,132.94038984381893,2,no_signal,,ACTIVE,ACTIVE,
153,6430.296564780908,1530.2132888087676,114.55312123743754,2,no_signal,,ACTIVE,ACTIVE,
154,6437.419743676819,1524.9053415689896,105.35948693424683,2,no_signal,,ACTIVE,ACTIVE,
155,6443.481333124775,1522.2513679491005,100.76266978265149,2,no_signal,,ACTIVE,ACTIVE,
156,6449.012127848753,1520.9243811391561,98.46426120685382,2,no_signal,,ACTIVE,ACTIVE,
157,6454.277525210742,1520.2608877341838,97.31505691895498,2,no_signal,,ACTIVE,ACTIVE,
158,6459.542922572731,1519.5973943292115,96.16585263105614,2,no_signal,,ACTIVE,ACTIVE,
159,6468.789280364554,1502.6409337246346,83.38824306706876,2,direction,48.22,ACTIVE,READY,48.22
161,6527.452851607341,1267.3281526056437,121.11483358954436,6,direction,174.43,ACTIVE,READY,174.43
163,6684.076182192579,1073.2593572141218,-376.437295327413,4,direction,272.03,ACTIVE,ACTIVE,272.03
164,6729.076182192579,1080.3439115557246,-576.3117786657843,4,direction,270.26,ACTIVE,ACTIVE,270.26
165,6765.249355590914,1082.8294002650325,-732.157827184645,4,direction,270.48,ACTIVE,ACTIVE,270.48
166,6788.953259629915,1084.3206934906173,-825.6654562959615,4,direction,270.46,ACTIVE,ACTIVE,270.46
167,6805.253452062089,1085.3310414208177,-882.1573842340676,4,direction,270.89,ACTIVE,ACTIVE,270.89
168,6817.340792265469,1086.250400781274,-917.582157448972,4,direction,269.95,ACTIVE,ACTIVE,269.95
169,6827.091802912845,1086.6442564327333,-941.3339454240479,4,direction,268.95,ACTIVE,ACTIVE,268.95
170,6835.50067762912,1086.6293824127245,-958.3783125154081,4,direction,266.41,ACTIVE,READY,266.41
