step,virtual_time,x,y,channel,result,bearing_deg,status_before,status_after,svd_deg
136,6187.046111244858,1534.0819096278597,126.97903604092556,19,no_signal,,ACTIVE,ACTIVE,
137,6192.33725414397,1535.0442901566373,128.0712486623538,19,no_signal,,ACTIVE,ACTIVE,
138,6197.628397043082,1536.006670685415,129.16346128378203,19,no_signal,,ACTIVE,ACTIVE,
139,6250.628397043082,1416.006670685415,-78.6826356244832,19,no_signal,,ACTIVE,ACTIVE,
140,6279.628397043082,1476.006670685415,25.240412829649415,19,no_signal,,ACTIVE,ACTIVE,
141,6296.628397043082,1506.006670685415,77.20193705671572,19,no_signal,,ACTIVE,ACTIVE,
142,6307.628397043082,1521.006670685415,103.18269917024887,19,no_signal,,ACTIVE,ACTIVE,
143,6315.628397043082,1528.506670685415,116.17308022701545,19,no_signal,,ACTIVE,ACTIVE,
144,6322.128397043082,1532.256670685415,122.66827075539874,19,no_signal,,ACTIVE,ACTIVE,
145,6327.878397043082,1534.131670685415,125.91586601959038,19,no_signal,,ACTIVE,ACTIVE,
149,6568.367168527836,1560.4051614261311,433.58897609621505,2,no_signal,,ACTIVE,ACTIVE,
150,6607.355348547428,1540.0012778776713,264.8774143636356,2,no_signal,,ACTIVE,ACTIVE,
151,6629.349438557224,1529.7993361034414,180.52163349734587,2,no_signal,,ACTIVE,ACTIVE,
152,6641.154137142126,1562.0609722474364,169.71492705658176,2,no_signal,,ACTIVE,ACTIVE,
153,6654.646852725771,1540.829183288324,132.94038984381893,2,no_signal,,ACTIVE,ACTIVE,
154,6663.893210517594,1530.2132888087676,114.55312123743754,2,no_signal,,ACTIVE,ACTIVE,
155,6671.016389413505,1524.9053415689896,105.35948693424683,2,no_signal,,ACTIVE,ACTIVE,
156,6677.077978861461,1522.2513679491005,100.76266978265149,2,no_signal,,ACTIVE,ACTIVE,
157,6682.608773585439,1520.9243811391561,98.46426120685382,2,no_signal,,ACTIVE,ACTIVE,
158,6687.874170947428,1520.2608877341838,97.31505691895498,2,no_signal,,ACTIVE,ACTIVE,
159,6693.139568309417,1519.5973943292115,96.16585263105614,2,no_signal,,ACTIVE,ACTIVE,
160,6702.385926101239,1502.6409337246346,83.38824306706876,2,direction,48.22,ACTIVE,READY,48.22
162,6761.049497344026,1267.3281526056437,121.11483358954436,6,direction,174.43,ACTIVE,READY,174.43
164,6917.672827929265,1073.2593572141218,-376.437295327413,4,direction,272.03,ACTIVE,ACTIVE,272.03
165,6962.672827929265,1080.3439115557246,-576.3117786657843,4,direction,270.26,ACTIVE,ACTIVE,270.26
166,6998.8460013276,1082.8294002650325,-732.157827184645,4,direction,270.48,ACTIVE,ACTIVE,270.48
167,7022.549905366601,1084.3206934906173,-825.6654562959615,4,direction,270.46,ACTIVE,ACTIVE,270.46
168,7038.850097798775,1085.3310414208177,-882.1573842340676,4,direction,270.89,ACTIVE,ACTIVE,270.89
169,7050.9374380021545,1086.250400781274,-917.582157448972,4,direction,269.95,ACTIVE,ACTIVE,269.95
170,7060.688448649531,1086.6442564327333,-941.3339454240479,4,direction,268.95,ACTIVE,ACTIVE,268.95
171,7069.097323365806,1086.6293824127245,-958.3783125154081,4,direction,266.41,ACTIVE,READY,266.41
