step,virtual_time,channel,n_no_signal,n_certified_cells,n_certified_cells_raw
51,3721.579323052555,9,30,0,0
51,3721.579323052555,10,8,0,0
51,3721.579323052555,12,1,0,0
51,3721.579323052555,13,18,0,0
51,3721.579323052555,14,18,0,0
51,3721.579323052555,15,8,0,0
51,3721.579323052555,16,18,0,0
51,3721.579323052555,17,1,0,0
51,3721.579323052555,18,9,0,0
51,3721.579323052555,19,14,0,0
51,3721.579323052555,20,19,0,0
52,3739.115680219525,1,1,0,0
52,3739.115680219525,2,3,0,0
52,3739.115680219525,3,1,0,0
52,3739.115680219525,4,1,0,0
52,3739.115680219525,5,15,0,0
52,3739.115680219525,8,1,0,0
52,3739.115680219525,9,31,0,0
52,3739.115680219525,10,8,0,0
52,3739.115680219525,12,1,0,0
52,3739.115680219525,13,18,0,0
52,3739.115680219525,14,18,0,0
52,3739.115680219525,15,8,0,0
52,3739.115680219525,16,18,0,0
52,3739.115680219525,17,1,0,0
52,3739.115680219525,18,9,0,0
52,3739.115680219525,19,14,0,0
52,3739.115680219525,20,19,0,0
53,3750.480948536398,1,1,0,0
53,3750.480948536398,2,3,0,0
53,3750.480948536398,3,1,0,0
53,3750.480948536398,4,1,0,0
53,3750.480948536398,5,15,0,0
53,3750.480948536398,8,1,0,0
53,3750.480948536398,9,32,0,0
53,3750.480948536398,10,8,0,0
53,3750.480948536398,12,1,0,0
53,3750.480948536398,13,18,0,0
53,3750.480948536398,14,18,0,0
53,3750.480948536398,15,8,0,0
53,3750.480948536398,16,18,0,0
53,3750.480948536398,17,1,0,0
53,3750.480948536398,18,9,0,0
53,3750.480948536398,19,14,0,0
53,3750.480948536398,20,19,0,0
54,3757.7579179002164,1,1,0,0
54,3757.7579179002164,2,3,0,0
54,3757.7579179002164,3,1,0,0
54,3757.7579179002164,4,1,0,0
54,3757.7579179002164,5,15,0,0
54,3757.7579179002164,8,1,0,0
54,3757.7579179002164,9,32,0,0
54,3757.7579179002164,10,8,0,0
54,3757.7579179002164,12,1,0,0
54,3757.7579179002164,13,18,0,0
54,3757.7579179002164,14,18,0,0
54,3757.7579179002164,15,8,0,0
54,3757.7579179002164,16,18,0,0
54,3757.7579179002164,17,1,0,0
54,3757.7579179002164,18,9,0,0
54,3757.7579179002164,19,14,0,0
54,3757.7579179002164,20,19,0,0
55,3767.6861211304918,1,1,0,0
55,3767.6861211304918,2,3,0,0
55,3767.6861211304918,3,1,0,0
55,3767.6861211304918,4,1,0,0
55,3767.6861211304918,5,15,0,0
55,3767.6861211304918,8,1,0,0
55,3767.6861211304918,9,32,0,0
55,3767.6861211304918,10,8,0,0
55,3767.6861211304918,12,1,0,0
55,3767.6861211304918,13,18,0,0
55,3767.6861211304918,14,18,0,0
55,3767.6861211304918,15,8,0,0
55,3767.6861211304918,16,18,0,0
55,3767.6861211304918,17,1,0,0
55,3767.6861211304918,18,9,0,0
55,3767.6861211304918,19,14,0,0
55,3767.6861211304918,20,19,0,0
56,3779.614324360767,1,1,0,0
56,3779.614324360767,2,3,0,0
56,3779.614324360767,3,1,0,0
56,3779.614324360767,4,1,0,0
56,3779.614324360767,5,15,0,0
56,3779.614324360767,8,1,0,0
56,3779.614324360767,9,32,0,0
56,3779.614324360767,10,8,0,0
56,3779.614324360767,12,1,0,0
56,3779.614324360767,13,18,0,0
56,3779.614324360767,14,18,0,0
56,3779.614324360767,15,8,0,0
56,3779.614324360767,16,18,0,0
56,3779.614324360767,17,1,0,0
56,3779.614324360767,18,9,0,0
56,3779.614324360767,19,14,0,0
56,3779.614324360767,20,19,0,0
57,3915.349012211015,1,1,0,0
57,3915.349012211015,2,3,0,0
57,3915.349012211015,3,1,0,0
57,3915.349012211015,4,1,0,0
57,3915.349012211015,5,15,0,0
57,3915.349012211015,8,1,0,0
57,3915.349012211015,9,32,0,0
57,3915.349012211015,10,8,0,0
57,3915.349012211015,12,1,0,0
57,3915.349012211015,13,18,0,0
57,3915.349012211015,14,18,0,0
57,3915.349012211015,15,8,0,0
57,3915.349012211015,16,18,0,0
57,3915.349012211015,17,1,0,0
57,3915.349012211015,18,9,0,0
57,3915.349012211015,19,14,0,0
57,3915.349012211015,20,19,0,0
58,3960.349012211015,1,1,0,0
58,3960.349012211015,2,3,0,0
58,3960.349012211015,3,1,0,0
58,3960.349012211015,4,1,0,0
58,3960.349012211015,5,15,0,0
58,3960.349012211015,8,1,0,0
58,3960.349012211015,9,32,0,0
58,3960.349012211015,10,8,0,0
58,3960.349012211015,12,1,0,0
58,3960.349012211015,13,18,0,0
58,3960.349012211015,14,18,0,0
58,3960.349012211015,15,8,0,0
58,3960.349012211015,16,18,0,0
58,3960.349012211015,17,1,0,0
58,3960.349012211015,18,9,0,0
58,3960.349012211015,19,14,0,0
58,3960.349012211015,20,19,0,0
59,4005.349012211015,1,1,0,0
59,4005.349012211015,2,3,0,0
59,4005.349012211015,3,1,0,0
59,4005.349012211015,4,1,0,0
59,4005.349012211015,5,15,0,0
59,4005.349012211015,8,1,0,0
59,4005.349012211015,9,32,0,0
59,4005.349012211015,10,8,0,0
59,4005.349012211015,12,1,0,0
59,4005.349012211015,13,18,0,0
59,4005.349012211015,14,18,0,0
59,4005.349012211015,15,8,0,0
59,4005.349012211015,16,18,0,0
59,4005.349012211015,17,1,0,0
59,4005.349012211015,18,9,0,0
59,4005.349012211015,19,14,0,0
59,4005.349012211015,20,19,0,0
60,4035.9213147743512,1,1,0,0
60,4035.9213147743512,2,3,0,0
60,4035.9213147743512,3,1,0,0
60,4035.9213147743512,4,1,0,0
60,4035.9213147743512,5,15,0,0
60,4035.9213147743512,8,1,0,0
60,4035.9213147743512,9,32,0,0
60,4035.9213147743512,10,8,0,0
60,4035.9213147743512,12,1,0,0
60,4035.9213147743512,13,18,0,0
60,4035.9213147743512,14,18,0,0
60,4035.9213147743512,15,8,0,0
60,4035.9213147743512,16,18,0,0
60,4035.9213147743512,17,1,0,0
60,4035.9213147743512,18,9,0,0
60,4035.9213147743512,19,14,0,0
60,4035.9213147743512,20,19,0,0
61,4056.2759021708557,1,1,0,0
61,4056.2759021708557,2,3,0,0
61,4056.2759021708557,3,1,0,0
61,4056.2759021708557,4,1,0,0
61,4056.2759021708557,5,15,0,0
61,4056.2759021708557,8,1,0,0
61,4056.2759021708557,9,32,0,0
61,4056.2759021708557,10,8,0,0
61,4056.2759021708557,12,1,0,0
61,4056.2759021708557,13,18,0,0
61,4056.2759021708557,14,18,0,0
61,4056.2759021708557,15,8,0,0
61,4056.2759021708557,16,18,0,0
61,4056.2759021708557,17,1,0,0
61,4056.2759021708557,18,9,0,0
61,4056.2759021708557,19,14,0,0
61,4056.2759021708557,20,19,0,0
62,4070.3844953535095,1,1,0,0
62,4070.3844953535095,2,3,0,0
62,4070.3844953535095,3,1,0,0
62,4070.3844953535095,4,1,0,0
62,4070.3844953535095,5,15,0,0
62,4070.3844953535095,8,1,0,0
62,4070.3844953535095,9,32,0,0
62,4070.3844953535095,10,8,0,0
62,4070.3844953535095,12,1,0,0
62,4070.3844953535095,13,18,0,0
62,4070.3844953535095,14,18,0,0
62,4070.3844953535095,15,8,0,0
62,4070.3844953535095,16,18,0,0
62,4070.3844953535095,17,1,0,0
62,4070.3844953535095,18,9,0,0
62,4070.3844953535095,19,14,0,0
62,4070.3844953535095,20,19,0,0
63,4077.815446028307,1,1,0,0
63,4077.815446028307,2,3,0,0
63,4077.815446028307,3,1,0,0
63,4077.815446028307,4,1,0,0
63,4077.815446028307,5,15,0,0
63,4077.815446028307,8,1,0,0
63,4077.815446028307,9,32,0,0
63,4077.815446028307,10,8,0,0
63,4077.815446028307,12,1,0,0
63,4077.815446028307,13,18,0,0
63,4077.815446028307,14,18,0,0
63,4077.815446028307,15,8,0,0
63,4077.815446028307,16,18,0,0
63,4077.815446028307,17,1,0,0
63,4077.815446028307,18,9,0,0
63,4077.815446028307,19,14,0,0
63,4077.815446028307,20,19,0,0
64,4095.5029668932184,1,1,0,0
64,4095.5029668932184,2,3,0,0
64,4095.5029668932184,3,1,0,0
64,4095.5029668932184,4,1,0,0
64,4095.5029668932184,5,15,0,0
64,4095.5029668932184,8,1,0,0
64,4095.5029668932184,9,32,0,0
64,4095.5029668932184,10,8,0,0
64,4095.5029668932184,12,1,0,0
64,4095.5029668932184,13,18,0,0
64,4095.5029668932184,14,18,0,0
64,4095.5029668932184,15,8,0,0
64,4095.5029668932184,16,18,0,0
64,4095.5029668932184,17,1,0,0
64,4095.5029668932184,18,9,0,0
64,4095.5029668932184,19,14,0,0
64,4095.5029668932184,20,19,0,0
65,4179.555160443589,1,2,0,0
65,4179.555160443589,2,3,0,0
65,4179.555160443589,3,1,0,0
65,4179.555160443589,4,1,0,0
65,4179.555160443589,5,15,0,0
65,4179.555160443589,8,1,0,0
65,4179.555160443589,9,32,0,0
65,4179.555160443589,10,8,0,0
65,4179.555160443589,12,1,0,0
65,4179.555160443589,13,18,0,0
65,4179.555160443589,14,18,0,0
65,4179.555160443589,15,8,0,0
65,4179.555160443589,16,18,0,0
65,4179.555160443589,17,1,0,0
65,4179.555160443589,18,9,0,0
65,4179.555160443589,19,14,0,0
65,4179.555160443589,20,19,0,0
66,4216.56056163312,1,3,0,0
66,4216.56056163312,2,3,0,0
66,4216.56056163312,3,1,0,0
66,4216.56056163312,4,1,0,0
66,4216.56056163312,5,15,0,0
66,4216.56056163312,8,1,0,0
66,4216.56056163312,9,32,0,0
66,4216.56056163312,10,8,0,0
66,4216.56056163312,12,1,0,0
66,4216.56056163312,13,18,0,0
66,4216.56056163312,14,18,0,0
66,4216.56056163312,15,8,0,0
66,4216.56056163312,16,18,0,0
66,4216.56056163312,17,1,0,0
66,4216.56056163312,18,9,0,0
66,4216.56056163312,19,14,0,0
66,4216.56056163312,20,19,0,0
67,4245.56056163312,1,4,0,0
67,4245.56056163312,2,3,0,0
67,4245.56056163312,3,1,0,0
67,4245.56056163312,4,1,0,0
67,4245.56056163312,5,15,0,0
67,4245.56056163312,8,1,0,0
67,4245.56056163312,9,32,0,0
67,4245.56056163312,10,8,0,0
67,4245.56056163312,12,1,0,0
67,4245.56056163312,13,18,0,0
67,4245.56056163312,14,18,0,0
67,4245.56056163312,15,8,0,0
67,4245.56056163312,16,18,0,0
67,4245.56056163312,17,1,0,0
67,4245.56056163312,18,9,0,0
67,4245.56056163312,19,14,0,0
67,4245.56056163312,20,19,0,0
68,4251.906127444935,1,4,0,0
68,4251.906127444935,2,3,0,0
68,4251.906127444935,3,1,0,0
68,4251.906127444935,4,1,0,0
68,4251.906127444935,5,15,0,0
68,4251.906127444935,8,1,0,0
68,4251.906127444935,9,32,0,0
68,4251.906127444935,10,8,0,0
68,4251.906127444935,12,1,0,0
68,4251.906127444935,13,18,0,0
68,4251.906127444935,14,18,0,0
68,4251.906127444935,15,8,0,0
68,4251.906127444935,16,18,0,0
68,4251.906127444935,17,1,0,0
68,4251.906127444935,18,9,0,0
68,4251.906127444935,19,14,0,0
68,4251.906127444935,20,19,0,0
69,4269.905925735392,1,4,0,0
69,4269.905925735392,2,3,0,0
69,4269.905925735392,3,1,0,0
69,4269.905925735392,4,1,0,0
69,4269.905925735392,5,15,0,0
69,4269.905925735392,8,1,0,0
69,4269.905925735392,9,32,0,0
69,4269.905925735392,10,8,0,0
69,4269.905925735392,12,1,0,0
69,4269.905925735392,13,18,0,0
69,4269.905925735392,14,18,0,0
69,4269.905925735392,15,8,0,0
69,4269.905925735392,16,18,0,0
69,4269.905925735392,17,1,0,0
69,4269.905925735392,18,9,0,0
69,4269.905925735392,19,14,0,0
69,4269.905925735392,20,19,0,0
70,4282.754018899298,1,4,0,0
70,4282.754018899298,2,3,0,0
70,4282.754018899298,3,1,0,0
70,4282.754018899298,4,1,0,0
70,4282.754018899298,5,15,0,0
70,4282.754018899298,8,1,0,0
70,4282.754018899298,9,32,0,0
70,4282.754018899298,10,8,0,0
70,4282.754018899298,12,1,0,0
70,4282.754018899298,13,18,0,0
70,4282.754018899298,14,18,0,0
70,4282.754018899298,15,8,0,0
70,4282.754018899298,16,18,0,0
70,4282.754018899298,17,1,0,0
70,4282.754018899298,18,9,0,0
70,4282.754018899298,19,14,0,0
70,4282.754018899298,20,19,0,0
71,4341.022885269553,1,4,0,0
71,4341.022885269553,2,3,0,0
71,4341.022885269553,3,1,0,0
71,4341.022885269553,4,1,0,0
71,4341.022885269553,5,15,0,0
71,4341.022885269553,8,1,0,0
71,4341.022885269553,9,32,0,0
71,4341.022885269553,10,8,0,0
71,4341.022885269553,12,1,0,0
71,4341.022885269553,13,18,0,0
71,4341.022885269553,14,18,0,0
71,4341.022885269553,15,8,0,0
71,4341.022885269553,16,18,0,0
71,4341.022885269553,17,1,0,0
71,4341.022885269553,18,9,0,0
71,4341.022885269553,19,14,0,0
71,4341.022885269553,20,19,0,0
72,4386.022885269553,1,4,0,0
72,4386.022885269553,2,3,0,0
72,4386.022885269553,3,1,0,0
72,4386.022885269553,4,1,0,0
72,4386.022885269553,5,15,0,0
72,4386.022885269553,8,1,0,0
72,4386.022885269553,9,32,0,0
72,4386.022885269553,10,8,0,0
72,4386.022885269553,12,1,0,0
72,4386.022885269553,13,18,0,0
72,4386.022885269553,14,18,0,0
72,4386.022885269553,15,8,0,0
72,4386.022885269553,16,18,0,0
72,4386.022885269553,17,1,0,0
72,4386.022885269553,18,9,0,0
72,4386.022885269553,19,14,0,0
72,4386.022885269553,20,19,0,0
73,4421.148045290475,1,4,0,0
73,4421.148045290475,2,3,0,0
73,4421.148045290475,3,1,0,0
73,4421.148045290475,4,1,0,0
73,4421.148045290475,5,15,0,0
73,4421.148045290475,8,1,0,0
73,4421.148045290475,9,32,0,0
73,4421.148045290475,10,8,0,0
73,4421.148045290475,12,1,0,0
73,4421.148045290475,13,18,0,0
73,4421.148045290475,14,18,0,0
73,4421.148045290475,15,8,0,0
73,4421.148045290475,16,18,0,0
73,4421.148045290475,17,1,0,0
73,4421.148045290475,18,9,0,0
73,4421.148045290475,19,14,0,0
73,4421.148045290475,20,19,0,0
74,4444.1802160143225,1,4,0,0
74,4444.1802160143225,2,3,0,0
74,4444.1802160143225,3,1,0,0
74,4444.1802160143225,4,1,0,0
74,4444.1802160143225,5,15,0,0
74,4444.1802160143225,8,1,0,0
74,4444.1802160143225,9,32,0,0
74,4444.1802160143225,10,8,0,0
74,4444.1802160143225,12,1,0,0
74,4444.1802160143225,13,18,0,0
74,4444.1802160143225,14,18,0,0
74,4444.1802160143225,15,8,0,0
74,4444.1802160143225,16,18,0,0
74,4444.1802160143225,17,1,0,0
74,4444.1802160143225,18,9,0,0
74,4444.1802160143225,19,14,0,0
74,4444.1802160143225,20,19,0,0
75,4460.255665406971,1,4,0,0
75,4460.255665406971,2,3,0,0
75,4460.255665406971,3,1,0,0
75,4460.255665406971,4,1,0,0
75,4460.255665406971,5,15,0,0
75,4460.255665406971,8,1,0,0
75,4460.255665406971,9,32,0,0
75,4460.255665406971,10,8,0,0
75,4460.255665406971,12,1,0,0
75,4460.255665406971,13,18,0,0
75,4460.255665406971,14,18,0,0
75,4460.255665406971,15,8,0,0
75,4460.255665406971,16,18,0,0
75,4460.255665406971,17,1,0,0
75,4460.255665406971,18,9,0,0
75,4460.255665406971,19,14,0,0
75,4460.255665406971,20,19,0,0
76,4471.860062277632,1,4,0,0
76,4471.860062277632,2,3,0,0
76,4471.860062277632,3,1,0,0
76,4471.860062277632,4,1,0,0
76,4471.860062277632,5,15,0,0
76,4471.860062277632,8,1,0,0
76,4471.860062277632,9,32,0,0
76,4471.860062277632,10,8,0,0
76,4471.860062277632,12,1,0,0
76,4471.860062277632,13,18,0,0
76,4471.860062277632,14,18,0,0
76,4471.860062277632,15,8,0,0
76,4471.860062277632,16,18,0,0
76,4471.860062277632,17,1,0,0
76,4471.860062277632,18,9,0,0
76,4471.860062277632,19,14,0,0
76,4471.860062277632,20,19,0,0
77,4480.86645876742,1,4,0,0
77,4480.86645876742,2,3,0,0
77,4480.86645876742,3,1,0,0
77,4480.86645876742,4,1,0,0
77,4480.86645876742,5,15,0,0
77,4480.86645876742,8,1,0,0
77,4480.86645876742,9,32,0,0
77,4480.86645876742,10,8,0,0
77,4480.86645876742,12,1,0,0
77,4480.86645876742,13,18,0,0
77,4480.86645876742,14,18,0,0
77,4480.86645876742,15,8,0,0
77,4480.86645876742,16,18,0,0
77,4480.86645876742,17,1,0,0
77,4480.86645876742,18,9,0,0
77,4480.86645876742,19,14,0,0
77,4480.86645876742,20,19,0,0
78,4489.0342036580905,1,4,0,0
78,4489.0342036580905,2,3,0,0
78,4489.0342036580905,3,1,0,0
78,4489.0342036580905,4,1,0,0
78,4489.0342036580905,5,15,0,0
78,4489.0342036580905,8,1,0,0
78,4489.0342036580905,9,32,0,0
78,4489.0342036580905,10,8,0,0
78,4489.0342036580905,12,1,0,0
78,4489.0342036580905,13,18,0,0
78,4489.0342036580905,14,18,0,0
78,4489.0342036580905,15,8,0,0
78,4489.0342036580905,16,18,0,0
78,4489.0342036580905,17,1,0,0
78,4489.0342036580905,18,9,0,0
78,4489.0342036580905,19,14,0,0
78,4489.0342036580905,20,19,0,0
79,4496.561071025556,1,4,0,0
79,4496.561071025556,2,3,0,0
79,4496.561071025556,3,1,0,0
79,4496.561071025556,4,1,0,0
79,4496.561071025556,5,15,0,0
79,4496.561071025556,8,1,0,0
79,4496.561071025556,9,32,0,0
79,4496.561071025556,10,8,0,0
79,4496.561071025556,12,1,0,0
79,4496.561071025556,13,18,0,0
79,4496.561071025556,14,18,0,0
79,4496.561071025556,15,8,0,0
79,4496.561071025556,16,18,0,0
79,4496.561071025556,17,1,0,0
79,4496.561071025556,18,9,0,0
79,4496.561071025556,19,14,0,0
79,4496.561071025556,20,19,0,0
80,4503.548031894122,1,4,0,0
80,4503.548031894122,2,3,0,0
80,4503.548031894122,3,1,0,0
80,4503.548031894122,4,1,0,0
80,4503.548031894122,5,15,0,0
80,4503.548031894122,8,1,0,0
80,4503.548031894122,9,32,0,0
80,4503.548031894122,10,8,0,0
80,4503.548031894122,12,1,0,0
80,4503.548031894122,13,18,0,0
80,4503.548031894122,14,18,0,0
80,4503.548031894122,15,8,0,0
80,4503.548031894122,16,18,0,0
80,4503.548031894122,17,1,0,0
80,4503.548031894122,18,9,0,0
80,4503.548031894122,19,14,0,0
80,4503.548031894122,20,19,0,0
81,4512.495875368381,1,4,0,0
81,4512.495875368381,2,3,0,0
81,4512.495875368381,3,1,0,0
81,4512.495875368381,4,1,0,0
81,4512.495875368381,5,15,0,0
81,4512.495875368381,8,1,0,0
81,4512.495875368381,9,32,0,0
81,4512.495875368381,10,8,0,0
81,4512.495875368381,12,1,0,0
81,4512.495875368381,13,18,0,0
81,4512.495875368381,14,18,0,0
81,4512.495875368381,15,8,0,0
81,4512.495875368381,16,18,0,0
81,4512.495875368381,17,1,0,0
81,4512.495875368381,18,9,0,0
81,4512.495875368381,19,14,0,0
81,4512.495875368381,20,19,0,0
82,4568.003487093596,1,4,0,0
82,4568.003487093596,2,3,0,0
82,4568.003487093596,3,1,0,0
82,4568.003487093596,4,1,0,0
82,4568.003487093596,5,15,0,0
82,4568.003487093596,8,1,0,0
82,4568.003487093596,9,32,0,0
82,4568.003487093596,10,8,0,0
82,4568.003487093596,12,1,0,0
82,4568.003487093596,13,18,0,0
82,4568.003487093596,14,18,0,0
82,4568.003487093596,15,8,0,0
82,4568.003487093596,16,18,0,0
82,4568.003487093596,17,1,0,0
82,4568.003487093596,18,9,0,0
82,4568.003487093596,19,14,0,0
82,4568.003487093596,20,19,0,0
83,4601.658219591602,1,4,0,0
83,4601.658219591602,2,3,0,0
83,4601.658219591602,3,1,0,0
83,4601.658219591602,4,1,0,0
83,4601.658219591602,5,15,0,0
83,4601.658219591602,8,1,0,0
83,4601.658219591602,9,32,0,0
83,4601.658219591602,10,8,0,0
83,4601.658219591602,12,1,0,0
83,4601.658219591602,13,18,0,0
83,4601.658219591602,14,18,0,0
83,4601.658219591602,15,8,0,0
83,4601.658219591602,16,18,0,0
83,4601.658219591602,17,1,0,0
83,4601.658219591602,18,9,0,0
83,4601.658219591602,19,14,0,0
83,4601.658219591602,20,19,0,0
84,4623.577035340372,1,4,0,0
84,4623.577035340372,2,3,0,0
84,4623.577035340372,3,1,0,0
84,4623.577035340372,4,1,0,0
84,4623.577035340372,5,15,0,0
84,4623.577035340372,8,1,0,0
84,4623.577035340372,9,32,0,0
84,4623.577035340372,10,8,0,0
84,4623.577035340372,12,1,0,0
84,4623.577035340372,13,18,0,0
84,4623.577035340372,14,18,0,0
84,4623.577035340372,15,8,0,0
84,4623.577035340372,16,18,0,0
84,4623.577035340372,17,1,0,0
84,4623.577035340372,18,9,0,0
84,4623.577035340372,19,14,0,0
84,4623.577035340372,20,19,0,0
85,4638.637400575007,1,4,0,0
85,4638.637400575007,2,3,0,0
85,4638.637400575007,3,1,0,0
85,4638.637400575007,4,1,0,0
85,4638.637400575007,5,15,0,0
85,4638.637400575007,8,1,0,0
85,4638.637400575007,9,32,0,0
85,4638.637400575007,10,8,0,0
85,4638.637400575007,12,1,0,0
85,4638.637400575007,13,18,0,0
85,4638.637400575007,14,18,0,0
85,4638.637400575007,15,8,0,0
85,4638.637400575007,16,18,0,0
85,4638.637400575007,17,1,0,0
85,4638.637400575007,18,9,0,0
85,4638.637400575007,19,14,0,0
85,4638.637400575007,20,19,0,0
86,4649.775279008061,1,4,0,0
86,4649.775279008061,2,3,0,0
86,4649.775279008061,3,1,0,0
86,4649.775279008061,4,1,0,0
86,4649.775279008061,5,15,0,0
86,4649.775279008061,8,1,0,0
86,4649.775279008061,9,32,0,0
86,4649.775279008061,10,8,0,0
86,4649.775279008061,12,1,0,0
86,4649.775279008061,13,18,0,0
86,4649.775279008061,14,18,0,0
86,4649.775279008061,15,8,0,0
86,4649.775279008061,16,18,0,0
86,4649.775279008061,17,1,0,0
86,4649.775279008061,18,9,0,0
86,4649.775279008061,19,14,0,0
86,4649.775279008061,20,19,0,0
87,4658.477288626259,1,4,0,0
87,4658.477288626259,2,3,0,0
87,4658.477288626259,3,1,0,0
87,4658.477288626259,4,1,0,0
87,4658.477288626259,5,15,0,0
87,4658.477288626259,8,1,0,0
87,4658.477288626259,9,32,0,0
87,4658.477288626259,10,8,0,0
87,4658.477288626259,12,1,0,0
87,4658.477288626259,13,18,0,0
87,4658.477288626259,14,18,0,0
87,4658.477288626259,15,8,0,0
87,4658.477288626259,16,18,0,0
87,4658.477288626259,17,1,0,0
87,4658.477288626259,18,9,0,0
87,4658.477288626259,19,14,0,0
87,4658.477288626259,20,19,0,0
88,4665.701022968098,1,4,0,0
88,4665.701022968098,2,3,0,0
88,4665.701022968098,3,1,0,0
88,4665.701022968098,4,1,0,0
88,4665.701022968098,5,15,0,0
88,4665.701022968098,8,1,0,0
88,4665.701022968098,9,32,0,0
88,4665.701022968098,10,8,0,0
88,4665.701022968098,12,1,0,0
88,4665.701022968098,13,18,0,0
88,4665.701022968098,14,18,0,0
88,4665.701022968098,15,8,0,0
88,4665.701022968098,16,18,0,0
88,4665.701022968098,17,1,0,0
88,4665.701022968098,18,9,0,0
88,4665.701022968098,19,14,0,0
88,4665.701022968098,20,19,0,0
89,4672.343362806168,1,4,0,0
89,4672.343362806168,2,3,0,0
89,4672.343362806168,3,1,0,0
89,4672.343362806168,4,1,0,0
89,4672.343362806168,5,15,0,0
89,4672.343362806168,8,1,0,0
89,4672.343362806168,9,32,0,0
89,4672.343362806168,10,8,0,0
89,4672.343362806168,12,1,0,0
89,4672.343362806168,13,18,0,0
89,4672.343362806168,14,18,0,0
89,4672.343362806168,15,8,0,0
89,4672.343362806168,16,18,0,0
89,4672.343362806168,17,1,0,0
89,4672.343362806168,18,9,0,0
89,4672.343362806168,19,14,0,0
89,4672.343362806168,20,19,0,0
90,4677.343362806168,1,4,0,0
90,4677.343362806168,2,3,0,0
90,4677.343362806168,3,1,0,0
90,4677.343362806168,4,1,0,0
90,4677.343362806168,5,15,0,0
90,4677.343362806168,8,1,0,0
90,4677.343362806168,9,32,0,0
90,4677.343362806168,10,8,0,0
90,4677.343362806168,12,1,0,0
90,4677.343362806168,13,18,0,0
90,4677.343362806168,14,18,0,0
90,4677.343362806168,15,8,0,0
90,4677.343362806168,16,18,0,0
90,4677.343362806168,17,1,0,0
90,4677.343362806168,18,9,0,0
90,4677.343362806168,19,14,0,0
90,4677.343362806168,20,19,0,0
91,4752.815304844345,1,4,0,0
91,4752.815304844345,2,3,0,0
91,4752.815304844345,3,1,0,0
91,4752.815304844345,4,1,0,0
91,4752.815304844345,5,15,0,0
91,4752.815304844345,8,1,0,0
91,4752.815304844345,9,32,0,0
91,4752.815304844345,10,8,0,0
91,4752.815304844345,12,1,0,0
91,4752.815304844345,13,18,0,0
91,4752.815304844345,14,18,0,0
91,4752.815304844345,15,8,0,0
91,4752.815304844345,16,18,0,0
91,4752.815304844345,17,1,0,0
91,4752.815304844345,18,9,0,0
91,4752.815304844345,19,14,0,0
91,4752.815304844345,20,19,0,0
92,4776.719346759529,1,4,0,0
92,4776.719346759529,2,3,0,0
92,4776.719346759529,3,1,0,0
92,4776.719346759529,4,1,0,0
92,4776.719346759529,5,15,0,0
92,4776.719346759529,8,1,0,0
92,4776.719346759529,9,32,0,0
92,4776.719346759529,10,8,0,0
92,4776.719346759529,12,1,0,0
92,4776.719346759529,13,18,0,0
92,4776.719346759529,14,18,0,0
92,4776.719346759529,15,8,0,0
92,4776.719346759529,16,18,0,0
92,4776.719346759529,17,1,0,0
92,4776.719346759529,18,9,0,0
92,4776.719346759529,19,14,0,0
92,4776.719346759529,20,19,0,0
93,4811.171510037282,1,4,0,0
93,4811.171510037282,2,3,0,0
93,4811.171510037282,3,1,0,0
93,4811.171510037282,4,1,0,0
93,4811.171510037282,5,15,0,0
93,4811.171510037282,8,1,0,0
93,4811.171510037282,9,32,0,0
93,4811.171510037282,10,8,0,0
93,4811.171510037282,12,1,0,0
93,4811.171510037282,13,18,0,0
93,4811.171510037282,14,18,0,0
93,4811.171510037282,15,8,0,0
93,4811.171510037282,16,18,0,0
93,4811.171510037282,17,1,0,0
93,4811.171510037282,18,9,0,0
93,4811.171510037282,19,14,0,0
93,4811.171510037282,20,19,0,0
94,4825.158905485899,1,4,0,0
94,4825.158905485899,2,3,0,0
94,4825.158905485899,3,1,0,0
94,4825.158905485899,4,1,0,0
94,4825.158905485899,5,15,0,0
94,4825.158905485899,8,1,0,0
94,4825.158905485899,9,32,0,0
94,4825.158905485899,10,8,0,0
94,4825.158905485899,12,1,0,0
94,4825.158905485899,13,18,0,0
94,4825.158905485899,14,18,0,0
94,4825.158905485899,15,8,0,0
94,4825.158905485899,16,18,0,0
94,4825.158905485899,17,1,0,0
94,4825.158905485899,18,9,0,0
94,4825.158905485899,19,14,0,0
94,4825.158905485899,20,19,0,0
95,4835.594227017635,1,4,0,0
95,4835.594227017635,2,3,0,0
95,4835.594227017635,3,1,0,0
95,4835.594227017635,4,1,0,0
95,4835.594227017635,5,15,0,0
95,4835.594227017635,8,1,0,0
95,4835.594227017635,9,32,0,0
95,4835.594227017635,10,8,0,0
95,4835.594227017635,12,1,0,0
95,4835.594227017635,13,18,0,0
95,4835.594227017635,14,18,0,0
95,4835.594227017635,15,8,0,0
95,4835.594227017635,16,18,0,0
95,4835.594227017635,17,1,0,0
95,4835.594227017635,18,9,0,0
95,4835.594227017635,19,14,0,0
95,4835.594227017635,20,19,0,0
96,4848.807193927433,1,4,0,0
96,4848.807193927433,2,3,0,0
96,4848.807193927433,3,1,0,0
96,4848.807193927433,4,1,0,0
96,4848.807193927433,5,15,0,0
96,4848.807193927433,8,1,0,0
96,4848.807193927433,9,32,0,0
96,4848.807193927433,10,8,0,0
96,4848.807193927433,12,1,0,0
