step,virtual_time,channel,n_no_signal,n_certified_cells,n_certified_cells_raw
51,3949.7781395194356,10,8,0,0
51,3949.7781395194356,12,1,0,0
51,3949.7781395194356,13,19,0,0
51,3949.7781395194356,14,19,0,0
51,3949.7781395194356,15,8,0,0
51,3949.7781395194356,16,20,0,0
51,3949.7781395194356,17,1,0,0
51,3949.7781395194356,18,9,0,0
51,3949.7781395194356,19,15,0,0
51,3949.7781395194356,20,19,0,0
52,3955.1759687892404,1,1,0,0
52,3955.1759687892404,2,3,0,0
52,3955.1759687892404,3,1,0,0
52,3955.1759687892404,4,1,0,0
52,3955.1759687892404,5,16,0,0
52,3955.1759687892404,8,1,0,0
52,3955.1759687892404,9,31,0,0
52,3955.1759687892404,10,8,0,0
52,3955.1759687892404,12,1,0,0
52,3955.1759687892404,13,19,0,0
52,3955.1759687892404,14,19,0,0
52,3955.1759687892404,15,8,0,0
52,3955.1759687892404,16,20,0,0
52,3955.1759687892404,17,1,0,0
52,3955.1759687892404,18,9,0,0
52,3955.1759687892404,19,15,0,0
52,3955.1759687892404,20,19,0,0
53,3972.7123259562104,1,1,0,0
53,3972.7123259562104,2,3,0,0
53,3972.7123259562104,3,1,0,0
53,3972.7123259562104,4,1,0,0
53,3972.7123259562104,5,16,0,0
53,3972.7123259562104,8,1,0,0
53,3972.7123259562104,9,32,0,0
53,3972.7123259562104,10,8,0,0
53,3972.7123259562104,12,1,0,0
53,3972.7123259562104,13,19,0,0
53,3972.7123259562104,14,19,0,0
53,3972.7123259562104,15,8,0,0
53,3972.7123259562104,16,20,0,0
53,3972.7123259562104,17,1,0,0
53,3972.7123259562104,18,9,0,0
53,3972.7123259562104,19,15,0,0
53,3972.7123259562104,20,19,0,0
54,3984.0775942730834,1,1,0,0
54,3984.0775942730834,2,3,0,0
54,3984.0775942730834,3,1,0,0
54,3984.0775942730834,4,1,0,0
54,3984.0775942730834,5,16,0,0
54,3984.0775942730834,8,1,0,0
54,3984.0775942730834,9,33,0,0
54,3984.0775942730834,10,8,0,0
54,3984.0775942730834,12,1,0,0
54,3984.0775942730834,13,19,0,0
54,3984.0775942730834,14,19,0,0
54,3984.0775942730834,15,8,0,0
54,3984.0775942730834,16,20,0,0
54,3984.0775942730834,17,1,0,0
54,3984.0775942730834,18,9,0,0
54,3984.0775942730834,19,15,0,0
54,3984.0775942730834,20,19,0,0
55,3991.3545636369017,1,1,0,0
55,3991.3545636369017,2,3,0,0
55,3991.3545636369017,3,1,0,0
55,3991.3545636369017,4,1,0,0
55,3991.3545636369017,5,16,0,0
55,3991.3545636369017,8,1,0,0
55,3991.3545636369017,9,33,0,0
55,3991.3545636369017,10,8,0,0
55,3991.3545636369017,12,1,0,0
55,3991.3545636369017,13,19,0,0
55,3991.3545636369017,14,19,0,0
55,3991.3545636369017,15,8,0,0
55,3991.3545636369017,16,20,0,0
55,3991.3545636369017,17,1,0,0
55,3991.3545636369017,18,9,0,0
55,3991.3545636369017,19,15,0,0
55,3991.3545636369017,20,19,0,0
56,4001.282766867177,1,1,0,0
56,4001.282766867177,2,3,0,0
56,4001.282766867177,3,1,0,0
56,4001.282766867177,4,1,0,0
56,4001.282766867177,5,16,0,0
56,4001.282766867177,8,1,0,0
56,4001.282766867177,9,33,0,0
56,4001.282766867177,10,8,0,0
56,4001.282766867177,12,1,0,0
56,4001.282766867177,13,19,0,0
56,4001.282766867177,14,19,0,0
56,4001.282766867177,15,8,0,0
56,4001.282766867177,16,20,0,0
56,4001.282766867177,17,1,0,0
56,4001.282766867177,18,9,0,0
56,4001.282766867177,19,15,0,0
56,4001.282766867177,20,19,0,0
57,4013.2109700974524,1,1,0,0
57,4013.2109700974524,2,3,0,0
57,4013.2109700974524,3,1,0,0
57,4013.2109700974524,4,1,0,0
57,4013.2109700974524,5,16,0,0
57,4013.2109700974524,8,1,0,0
57,4013.2109700974524,9,33,0,0
57,4013.2109700974524,10,8,0,0
57,4013.2109700974524,12,1,0,0
57,4013.2109700974524,13,19,0,0
57,4013.2109700974524,14,19,0,0
57,4013.2109700974524,15,8,0,0
57,4013.2109700974524,16,20,0,0
57,4013.2109700974524,17,1,0,0
57,4013.2109700974524,18,9,0,0
57,4013.2109700974524,19,15,0,0
57,4013.2109700974524,20,19,0,0
58,4148.945657947701,1,1,0,0
58,4148.945657947701,2,3,0,0
58,4148.945657947701,3,1,0,0
58,4148.945657947701,4,1,0,0
58,4148.945657947701,5,16,0,0
58,4148.945657947701,8,1,0,0
58,4148.945657947701,9,33,0,0
58,4148.945657947701,10,8,0,0
58,4148.945657947701,12,1,0,0
58,4148.945657947701,13,19,0,0
58,4148.945657947701,14,19,0,0
58,4148.945657947701,15,8,0,0
58,4148.945657947701,16,20,0,0
58,4148.945657947701,17,1,0,0
58,4148.945657947701,18,9,0,0
58,4148.945657947701,19,15,0,0
58,4148.945657947701,20,19,0,0
59,4193.945657947701,1,1,0,0
59,4193.945657947701,2,3,0,0
59,4193.945657947701,3,1,0,0
59,4193.945657947701,4,1,0,0
59,4193.945657947701,5,16,0,0
59,4193.945657947701,8,1,0,0
59,4193.945657947701,9,33,0,0
59,4193.945657947701,10,8,0,0
59,4193.945657947701,12,1,0,0
59,4193.945657947701,13,19,0,0
59,4193.945657947701,14,19,0,0
59,4193.945657947701,15,8,0,0
59,4193.945657947701,16,20,0,0
59,4193.945657947701,17,1,0,0
59,4193.945657947701,18,9,0,0
59,4193.945657947701,19,15,0,0
59,4193.945657947701,20,19,0,0
60,4238.945657947701,1,1,0,0
60,4238.945657947701,2,3,0,0
60,4238.945657947701,3,1,0,0
60,4238.945657947701,4,1,0,0
60,4238.945657947701,5,16,0,0
60,4238.945657947701,8,1,0,0
60,4238.945657947701,9,33,0,0
60,4238.945657947701,10,8,0,0
60,4238.945657947701,12,1,0,0
60,4238.945657947701,13,19,0,0
60,4238.945657947701,14,19,0,0
60,4238.945657947701,15,8,0,0
60,4238.945657947701,16,20,0,0
60,4238.945657947701,17,1,0,0
60,4238.945657947701,18,9,0,0
60,4238.945657947701,19,15,0,0
60,4238.945657947701,20,19,0,0
61,4269.517960511037,1,1,0,0
61,4269.517960511037,2,3,0,0
61,4269.517960511037,3,1,0,0
61,4269.517960511037,4,1,0,0
61,4269.517960511037,5,16,0,0
61,4269.517960511037,8,1,0,0
61,4269.517960511037,9,33,0,0
61,4269.517960511037,10,8,0,0
61,4269.517960511037,12,1,0,0
61,4269.517960511037,13,19,0,0
61,4269.517960511037,14,19,0,0
61,4269.517960511037,15,8,0,0
61,4269.517960511037,16,20,0,0
61,4269.517960511037,17,1,0,0
61,4269.517960511037,18,9,0,0
61,4269.517960511037,19,15,0,0
61,4269.517960511037,20,19,0,0
62,4289.872547907541,1,1,0,0
62,4289.872547907541,2,3,0,0
62,4289.872547907541,3,1,0,0
62,4289.872547907541,4,1,0,0
62,4289.872547907541,5,16,0,0
62,4289.872547907541,8,1,0,0
62,4289.872547907541,9,33,0,0
62,4289.872547907541,10,8,0,0
62,4289.872547907541,12,1,0,0
62,4289.872547907541,13,19,0,0
62,4289.872547907541,14,19,0,0
62,4289.872547907541,15,8,0,0
62,4289.872547907541,16,20,0,0
62,4289.872547907541,17,1,0,0
62,4289.872547907541,18,9,0,0
62,4289.872547907541,19,15,0,0
62,4289.872547907541,20,19,0,0
63,4303.981141090195,1,1,0,0
63,4303.981141090195,2,3,0,0
63,4303.981141090195,3,1,0,0
63,4303.981141090195,4,1,0,0
63,4303.981141090195,5,16,0,0
63,4303.981141090195,8,1,0,0
63,4303.981141090195,9,33,0,0
63,4303.981141090195,10,8,0,0
63,4303.981141090195,12,1,0,0
63,4303.981141090195,13,19,0,0
63,4303.981141090195,14,19,0,0
63,4303.981141090195,15,8,0,0
63,4303.981141090195,16,20,0,0
63,4303.981141090195,17,1,0,0
63,4303.981141090195,18,9,0,0
63,4303.981141090195,19,15,0,0
63,4303.981141090195,20,19,0,0
64,4311.4120917649925,1,1,0,0
64,4311.4120917649925,2,3,0,0
64,4311.4120917649925,3,1,0,0
64,4311.4120917649925,4,1,0,0
64,4311.4120917649925,5,16,0,0
64,4311.4120917649925,8,1,0,0
64,4311.4120917649925,9,33,0,0
64,4311.4120917649925,10,8,0,0
64,4311.4120917649925,12,1,0,0
64,4311.4120917649925,13,19,0,0
64,4311.4120917649925,14,19,0,0
64,4311.4120917649925,15,8,0,0
64,4311.4120917649925,16,20,0,0
64,4311.4120917649925,17,1,0,0
64,4311.4120917649925,18,9,0,0
64,4311.4120917649925,19,15,0,0
64,4311.4120917649925,20,19,0,0
65,4329.099612629904,1,1,0,0
65,4329.099612629904,2,3,0,0
65,4329.099612629904,3,1,0,0
65,4329.099612629904,4,1,0,0
65,4329.099612629904,5,16,0,0
65,4329.099612629904,8,1,0,0
65,4329.099612629904,9,33,0,0
65,4329.099612629904,10,8,0,0
65,4329.099612629904,12,1,0,0
65,4329.099612629904,13,19,0,0
65,4329.099612629904,14,19,0,0
65,4329.099612629904,15,8,0,0
65,4329.099612629904,16,20,0,0
65,4329.099612629904,17,1,0,0
65,4329.099612629904,18,9,0,0
65,4329.099612629904,19,15,0,0
65,4329.099612629904,20,19,0,0
66,4413.151806180274,1,2,0,0
66,4413.151806180274,2,3,0,0
66,4413.151806180274,3,1,0,0
66,4413.151806180274,4,1,0,0
66,4413.151806180274,5,16,0,0
66,4413.151806180274,8,1,0,0
66,4413.151806180274,9,33,0,0
66,4413.151806180274,10,8,0,0
66,4413.151806180274,12,1,0,0
66,4413.151806180274,13,19,0,0
66,4413.151806180274,14,19,0,0
66,4413.151806180274,15,8,0,0
66,4413.151806180274,16,20,0,0
66,4413.151806180274,17,1,0,0
66,4413.151806180274,18,9,0,0
66,4413.151806180274,19,15,0,0
66,4413.151806180274,20,19,0,0
67,4450.157207369806,1,3,0,0
67,4450.157207369806,2,3,0,0
67,4450.157207369806,3,1,0,0
67,4450.157207369806,4,1,0,0
67,4450.157207369806,5,16,0,0
67,4450.157207369806,8,1,0,0
67,4450.157207369806,9,33,0,0
67,4450.157207369806,10,8,0,0
67,4450.157207369806,12,1,0,0
67,4450.157207369806,13,19,0,0
67,4450.157207369806,14,19,0,0
67,4450.157207369806,15,8,0,0
67,4450.157207369806,16,20,0,0
67,4450.157207369806,17,1,0,0
67,4450.157207369806,18,9,0,0
67,4450.157207369806,19,15,0,0
67,4450.157207369806,20,19,0,0
68,4479.157207369806,1,4,0,0
68,4479.157207369806,2,3,0,0
68,4479.157207369806,3,1,0,0
68,4479.157207369806,4,1,0,0
68,4479.157207369806,5,16,0,0
68,4479.157207369806,8,1,0,0
68,4479.157207369806,9,33,0,0
68,4479.157207369806,10,8,0,0
68,4479.157207369806,12,1,0,0
68,4479.157207369806,13,19,0,0
68,4479.157207369806,14,19,0,0
68,4479.157207369806,15,8,0,0
68,4479.157207369806,16,20,0,0
68,4479.157207369806,17,1,0,0
68,4479.157207369806,18,9,0,0
68,4479.157207369806,19,15,0,0
68,4479.157207369806,20,19,0,0
69,4485.502773181621,1,4,0,0
69,4485.502773181621,2,3,0,0
69,4485.502773181621,3,1,0,0
69,4485.502773181621,4,1,0,0
69,4485.502773181621,5,16,0,0
69,4485.502773181621,8,1,0,0
69,4485.502773181621,9,33,0,0
69,4485.502773181621,10,8,0,0
69,4485.502773181621,12,1,0,0
69,4485.502773181621,13,19,0,0
69,4485.502773181621,14,19,0,0
69,4485.502773181621,15,8,0,0
69,4485.502773181621,16,20,0,0
69,4485.502773181621,17,1,0,0
69,4485.502773181621,18,9,0,0
69,4485.502773181621,19,15,0,0
69,4485.502773181621,20,19,0,0
70,4503.502571472078,1,4,0,0
70,4503.502571472078,2,3,0,0
70,4503.502571472078,3,1,0,0
70,4503.502571472078,4,1,0,0
70,4503.502571472078,5,16,0,0
70,4503.502571472078,8,1,0,0
70,4503.502571472078,9,33,0,0
70,4503.502571472078,10,8,0,0
70,4503.502571472078,12,1,0,0
70,4503.502571472078,13,19,0,0
70,4503.502571472078,14,19,0,0
70,4503.502571472078,15,8,0,0
70,4503.502571472078,16,20,0,0
70,4503.502571472078,17,1,0,0
70,4503.502571472078,18,9,0,0
70,4503.502571472078,19,15,0,0
70,4503.502571472078,20,19,0,0
71,4516.350664635984,1,4,0,0
71,4516.350664635984,2,3,0,0
71,4516.350664635984,3,1,0,0
71,4516.350664635984,4,1,0,0
71,4516.350664635984,5,16,0,0
71,4516.350664635984,8,1,0,0
71,4516.350664635984,9,33,0,0
71,4516.350664635984,10,8,0,0
71,4516.350664635984,12,1,0,0
71,4516.350664635984,13,19,0,0
71,4516.350664635984,14,19,0,0
71,4516.350664635984,15,8,0,0
71,4516.350664635984,16,20,0,0
71,4516.350664635984,17,1,0,0
71,4516.350664635984,18,9,0,0
71,4516.350664635984,19,15,0,0
71,4516.350664635984,20,19,0,0
72,4574.6195310062385,1,4,0,0
72,4574.6195310062385,2,3,0,0
72,4574.6195310062385,3,1,0,0
72,4574.6195310062385,4,1,0,0
72,4574.6195310062385,5,16,0,0
72,4574.6195310062385,8,1,0,0
72,4574.6195310062385,9,33,0,0
72,4574.6195310062385,10,8,0,0
72,4574.6195310062385,12,1,0,0
72,4574.6195310062385,13,19,0,0
72,4574.6195310062385,14,19,0,0
72,4574.6195310062385,15,8,0,0
72,4574.6195310062385,16,20,0,0
72,4574.6195310062385,17,1,0,0
72,4574.6195310062385,18,9,0,0
72,4574.6195310062385,19,15,0,0
72,4574.6195310062385,20,19,0,0
73,4619.6195310062385,1,4,0,0
73,4619.6195310062385,2,3,0,0
73,4619.6195310062385,3,1,0,0
73,4619.6195310062385,4,1,0,0
73,4619.6195310062385,5,16,0,0
73,4619.6195310062385,8,1,0,0
73,4619.6195310062385,9,33,0,0
73,4619.6195310062385,10,8,0,0
73,4619.6195310062385,12,1,0,0
73,4619.6195310062385,13,19,0,0
73,4619.6195310062385,14,19,0,0
73,4619.6195310062385,15,8,0,0
73,4619.6195310062385,16,20,0,0
73,4619.6195310062385,17,1,0,0
73,4619.6195310062385,18,9,0,0
73,4619.6195310062385,19,15,0,0
73,4619.6195310062385,20,19,0,0
74,4654.744691027161,1,4,0,0
74,4654.744691027161,2,3,0,0
74,4654.744691027161,3,1,0,0
74,4654.744691027161,4,1,0,0
74,4654.744691027161,5,16,0,0
74,4654.744691027161,8,1,0,0
74,4654.744691027161,9,33,0,0
74,4654.744691027161,10,8,0,0
74,4654.744691027161,12,1,0,0
74,4654.744691027161,13,19,0,0
74,4654.744691027161,14,19,0,0
74,4654.744691027161,15,8,0,0
74,4654.744691027161,16,20,0,0
74,4654.744691027161,17,1,0,0
74,4654.744691027161,18,9,0,0
74,4654.744691027161,19,15,0,0
74,4654.744691027161,20,19,0,0
75,4677.776861751008,1,4,0,0
75,4677.776861751008,2,3,0,0
75,4677.776861751008,3,1,0,0
75,4677.776861751008,4,1,0,0
75,4677.776861751008,5,16,0,0
75,4677.776861751008,8,1,0,0
75,4677.776861751008,9,33,0,0
75,4677.776861751008,10,8,0,0
75,4677.776861751008,12,1,0,0
75,4677.776861751008,13,19,0,0
75,4677.776861751008,14,19,0,0
75,4677.776861751008,15,8,0,0
75,4677.776861751008,16,20,0,0
75,4677.776861751008,17,1,0,0
75,4677.776861751008,18,9,0,0
75,4677.776861751008,19,15,0,0
75,4677.776861751008,20,19,0,0
76,4693.852311143657,1,4,0,0
76,4693.852311143657,2,3,0,0
76,4693.852311143657,3,1,0,0
76,4693.852311143657,4,1,0,0
76,4693.852311143657,5,16,0,0
76,4693.852311143657,8,1,0,0
76,4693.852311143657,9,33,0,0
76,4693.852311143657,10,8,0,0
76,4693.852311143657,12,1,0,0
76,4693.852311143657,13,19,0,0
76,4693.852311143657,14,19,0,0
76,4693.852311143657,15,8,0,0
76,4693.852311143657,16,20,0,0
76,4693.852311143657,17,1,0,0
76,4693.852311143657,18,9,0,0
76,4693.852311143657,19,15,0,0
76,4693.852311143657,20,19,0,0
77,4705.456708014318,1,4,0,0
77,4705.456708014318,2,3,0,0
77,4705.456708014318,3,1,0,0
77,4705.456708014318,4,1,0,0
77,4705.456708014318,5,16,0,0
77,4705.456708014318,8,1,0,0
77,4705.456708014318,9,33,0,0
77,4705.456708014318,10,8,0,0
77,4705.456708014318,12,1,0,0
77,4705.456708014318,13,19,0,0
77,4705.456708014318,14,19,0,0
77,4705.456708014318,15,8,0,0
77,4705.456708014318,16,20,0,0
77,4705.456708014318,17,1,0,0
77,4705.456708014318,18,9,0,0
77,4705.456708014318,19,15,0,0
77,4705.456708014318,20,19,0,0
78,4714.463104504106,1,4,0,0
78,4714.463104504106,2,3,0,0
78,4714.463104504106,3,1,0,0
78,4714.463104504106,4,1,0,0
78,4714.463104504106,5,16,0,0
78,4714.463104504106,8,1,0,0
78,4714.463104504106,9,33,0,0
78,4714.463104504106,10,8,0,0
78,4714.463104504106,12,1,0,0
78,4714.463104504106,13,19,0,0
78,4714.463104504106,14,19,0,0
78,4714.463104504106,15,8,0,0
78,4714.463104504106,16,20,0,0
78,4714.463104504106,17,1,0,0
78,4714.463104504106,18,9,0,0
78,4714.463104504106,19,15,0,0
78,4714.463104504106,20,19,0,0
79,4722.630849394776,1,4,0,0
79,4722.630849394776,2,3,0,0
79,4722.630849394776,3,1,0,0
79,4722.630849394776,4,1,0,0
79,4722.630849394776,5,16,0,0
79,4722.630849394776,8,1,0,0
79,4722.630849394776,9,33,0,0
79,4722.630849394776,10,8,0,0
79,4722.630849394776,12,1,0,0
79,4722.630849394776,13,19,0,0
79,4722.630849394776,14,19,0,0
79,4722.630849394776,15,8,0,0
79,4722.630849394776,16,20,0,0
79,4722.630849394776,17,1,0,0
79,4722.630849394776,18,9,0,0
79,4722.630849394776,19,15,0,0
79,4722.630849394776,20,19,0,0
80,4730.157716762242,1,4,0,0
80,4730.157716762242,2,3,0,0
80,4730.157716762242,3,1,0,0
80,4730.157716762242,4,1,0,0
80,4730.157716762242,5,16,0,0
80,4730.157716762242,8,1,0,0
80,4730.157716762242,9,33,0,0
80,4730.157716762242,10,8,0,0
80,4730.157716762242,12,1,0,0
80,4730.157716762242,13,19,0,0
80,4730.157716762242,14,19,0,0
80,4730.157716762242,15,8,0,0
80,4730.157716762242,16,20,0,0
80,4730.157716762242,17,1,0,0
80,4730.157716762242,18,9,0,0
80,4730.157716762242,19,15,0,0
80,4730.157716762242,20,19,0,0
81,4737.144677630808,1,4,0,0
81,4737.144677630808,2,3,0,0
81,4737.144677630808,3,1,0,0
81,4737.144677630808,4,1,0,0
81,4737.144677630808,5,16,0,0
81,4737.144677630808,8,1,0,0
81,4737.144677630808,9,33,0,0
81,4737.144677630808,10,8,0,0
81,4737.144677630808,12,1,0,0
81,4737.144677630808,13,19,0,0
81,4737.144677630808,14,19,0,0
81,4737.144677630808,15,8,0,0
81,4737.144677630808,16,20,0,0
81,4737.144677630808,17,1,0,0
81,4737.144677630808,18,9,0,0
81,4737.144677630808,19,15,0,0
81,4737.144677630808,20,19,0,0
82,4746.092521105067,1,4,0,0
82,4746.092521105067,2,3,0,0
82,4746.092521105067,3,1,0,0
82,4746.092521105067,4,1,0,0
82,4746.092521105067,5,16,0,0
82,4746.092521105067,8,1,0,0
82,4746.092521105067,9,33,0,0
82,4746.092521105067,10,8,0,0
82,4746.092521105067,12,1,0,0
82,4746.092521105067,13,19,0,0
82,4746.092521105067,14,19,0,0
82,4746.092521105067,15,8,0,0
82,4746.092521105067,16,20,0,0
82,4746.092521105067,17,1,0,0
82,4746.092521105067,18,9,0,0
82,4746.092521105067,19,15,0,0
82,4746.092521105067,20,19,0,0
83,4801.600132830282,1,4,0,0
83,4801.600132830282,2,3,0,0
83,4801.600132830282,3,1,0,0
83,4801.600132830282,4,1,0,0
83,4801.600132830282,5,16,0,0
83,4801.600132830282,8,1,0,0
83,4801.600132830282,9,33,0,0
83,4801.600132830282,10,8,0,0
83,4801.600132830282,12,1,0,0
83,4801.600132830282,13,19,0,0
83,4801.600132830282,14,19,0,0
83,4801.600132830282,15,8,0,0
83,4801.600132830282,16,20,0,0
83,4801.600132830282,17,1,0,0
83,4801.600132830282,18,9,0,0
83,4801.600132830282,19,15,0,0
83,4801.600132830282,20,19,0,0
84,4835.254865328287,1,4,0,0
84,4835.254865328287,2,3,0,0
84,4835.254865328287,3,1,0,0
84,4835.254865328287,4,1,0,0
84,4835.254865328287,5,16,0,0
84,4835.254865328287,8,1,0,0
84,4835.254865328287,9,33,0,0
84,4835.254865328287,10,8,0,0
84,4835.254865328287,12,1,0,0
84,4835.254865328287,13,19,0,0
84,4835.254865328287,14,19,0,0
84,4835.254865328287,15,8,0,0
84,4835.254865328287,16,20,0,0
84,4835.254865328287,17,1,0,0
84,4835.254865328287,18,9,0,0
84,4835.254865328287,19,15,0,0
84,4835.254865328287,20,19,0,0
85,4857.173681077058,1,4,0,0
85,4857.173681077058,2,3,0,0
85,4857.173681077058,3,1,0,0
85,4857.173681077058,4,1,0,0
85,4857.173681077058,5,16,0,0
85,4857.173681077058,8,1,0,0
85,4857.173681077058,9,33,0,0
85,4857.173681077058,10,8,0,0
85,4857.173681077058,12,1,0,0
85,4857.173681077058,13,19,0,0
85,4857.173681077058,14,19,0,0
85,4857.173681077058,15,8,0,0
85,4857.173681077058,16,20,0,0
85,4857.173681077058,17,1,0,0
85,4857.173681077058,18,9,0,0
85,4857.173681077058,19,15,0,0
85,4857.173681077058,20,19,0,0
86,4872.2340463116925,1,4,0,0
86,4872.2340463116925,2,3,0,0
86,4872.2340463116925,3,1,0,0
86,4872.2340463116925,4,1,0,0
86,4872.2340463116925,5,16,0,0
86,4872.2340463116925,8,1,0,0
86,4872.2340463116925,9,33,0,0
86,4872.2340463116925,10,8,0,0
86,4872.2340463116925,12,1,0,0
86,4872.2340463116925,13,19,0,0
86,4872.2340463116925,14,19,0,0
86,4872.2340463116925,15,8,0,0
86,4872.2340463116925,16,20,0,0
86,4872.2340463116925,17,1,0,0
86,4872.2340463116925,18,9,0,0
86,4872.2340463116925,19,15,0,0
86,4872.2340463116925,20,19,0,0
87,4883.371924744747,1,4,0,0
87,4883.371924744747,2,3,0,0
87,4883.371924744747,3,1,0,0
87,4883.371924744747,4,1,0,0
87,4883.371924744747,5,16,0,0
87,4883.371924744747,8,1,0,0
87,4883.371924744747,9,33,0,0
87,4883.371924744747,10,8,0,0
87,4883.371924744747,12,1,0,0
87,4883.371924744747,13,19,0,0
87,4883.371924744747,14,19,0,0
87,4883.371924744747,15,8,0,0
87,4883.371924744747,16,20,0,0
87,4883.371924744747,17,1,0,0
87,4883.371924744747,18,9,0,0
87,4883.371924744747,19,15,0,0
87,4883.371924744747,20,19,0,0
88,4892.073934362945,1,4,0,0
88,4892.073934362945,2,3,0,0
88,4892.073934362945,3,1,0,0
88,4892.073934362945,4,1,0,0
88,4892.073934362945,5,16,0,0
88,4892.073934362945,8,1,0,0
88,4892.073934362945,9,33,0,0
88,4892.073934362945,10,8,0,0
88,4892.073934362945,12,1,0,0
88,4892.073934362945,13,19,0,0
88,4892.073934362945,14,19,0,0
88,4892.073934362945,15,8,0,0
88,4892.073934362945,16,20,0,0
88,4892.073934362945,17,1,0,0
88,4892.073934362945,18,9,0,0
88,4892.073934362945,19,15,0,0
88,4892.073934362945,20,19,0,0
89,4899.297668704784,1,4,0,0
89,4899.297668704784,2,3,0,0
89,4899.297668704784,3,1,0,0
89,4899.297668704784,4,1,0,0
89,4899.297668704784,5,16,0,0
89,4899.297668704784,8,1,0,0
89,4899.297668704784,9,33,0,0
89,4899.297668704784,10,8,0,0
89,4899.297668704784,12,1,0,0
89,4899.297668704784,13,19,0,0
89,4899.297668704784,14,19,0,0
89,4899.297668704784,15,8,0,0
89,4899.297668704784,16,20,0,0
89,4899.297668704784,17,1,0,0
89,4899.297668704784,18,9,0,0
89,4899.297668704784,19,15,0,0
89,4899.297668704784,20,19,0,0
90,4905.940008542854,1,4,0,0
90,4905.940008542854,2,3,0,0
90,4905.940008542854,3,1,0,0
90,4905.940008542854,4,1,0,0
90,4905.940008542854,5,16,0,0
90,4905.940008542854,8,1,0,0
90,4905.940008542854,9,33,0,0
90,4905.940008542854,10,8,0,0
90,4905.940008542854,12,1,0,0
90,4905.940008542854,13,19,0,0
90,4905.940008542854,14,19,0,0
90,4905.940008542854,15,8,0,0
90,4905.940008542854,16,20,0,0
90,4905.940008542854,17,1,0,0
90,4905.940008542854,18,9,0,0
90,4905.940008542854,19,15,0,0
90,4905.940008542854,20,19,0,0
91,4910.940008542854,1,4,0,0
91,4910.940008542854,2,3,0,0
91,4910.940008542854,3,1,0,0
91,4910.940008542854,4,1,0,0
91,4910.940008542854,5,16,0,0
91,4910.940008542854,8,1,0,0
91,4910.940008542854,9,33,0,0
91,4910.940008542854,10,8,0,0
91,4910.940008542854,12,1,0,0
91,4910.940008542854,13,19,0,0
91,4910.940008542854,14,19,0,0
91,4910.940008542854,15,8,0,0
91,4910.940008542854,16,20,0,0
91,4910.940008542854,17,1,0,0
91,4910.940008542854,18,9,0,0
91,4910.940008542854,19,15,0,0
91,4910.940008542854,20,19,0,0
92,4986.41195058103,1,4,0,0
92,4986.41195058103,2,3,0,0
92,4986.41195058103,3,1,0,0
92,4986.41195058103,4,1,0,0
92,4986.41195058103,5,16,0,0
92,4986.41195058103,8,1,0,0
92,4986.41195058103,9,33,0,0
92,4986.41195058103,10,8,0,0
92,4986.41195058103,12,1,0,0
92,4986.41195058103,13,19,0,0
92,4986.41195058103,14,19,0,0
92,4986.41195058103,15,8,0,0
92,4986.41195058103,16,20,0,0
92,4986.41195058103,17,1,0,0
92,4986.41195058103,18,9,0,0
92,4986.41195058103,19,15,0,0
92,4986.41195058103,20,19,0,0
93,5010.315992496215,1,4,0,0
93,5010.315992496215,2,3,0,0
93,5010.315992496215,3,1,0,0
93,5010.315992496215,4,1,0,0
93,5010.315992496215,5,16,0,0
93,5010.315992496215,8,1,0,0
93,5010.315992496215,9,33,0,0
93,5010.315992496215,10,8,0,0
93,5010.315992496215,12,1,0,0
93,5010.315992496215,13,19,0,0
93,5010.315992496215,14,19,0,0
93,5010.315992496215,15,8,0,0
93,5010.315992496215,16,20,0,0
93,5010.315992496215,17,1,0,0
93,5010.315992496215,18,9,0,0
93,5010.315992496215,19,15,0,0
93,5010.315992496215,20,19,0,0
94,5044.768155773968,1,4,0,0
94,5044.768155773968,2,3,0,0
94,5044.768155773968,3,1,0,0
94,5044.768155773968,4,1,0,0
94,5044.768155773968,5,16,0,0
94,5044.768155773968,8,1,0,0
94,5044.768155773968,9,33,0,0
94,5044.768155773968,10,8,0,0
94,5044.768155773968,12,1,0,0
94,5044.768155773968,13,19,0,0
94,5044.768155773968,14,19,0,0
94,5044.768155773968,15,8,0,0
94,5044.768155773968,16,20,0,0
94,5044.768155773968,17,1,0,0
94,5044.768155773968,18,9,0,0
94,5044.768155773968,19,15,0,0
94,5044.768155773968,20,19,0,0
95,5058.7555512225845,1,4,0,0
95,5058.7555512225845,2,3,0,0
95,5058.7555512225845,3,1,0,0
95,5058.7555512225845,4,1,0,0
95,5058.7555512225845,5,16,0,0
95,5058.7555512225845,8,1,0,0
95,5058.7555512225845,9,33,0,0
95,5058.7555512225845,10,8,0,0
95,5058.7555512225845,12,1,0,0
95,5058.7555512225845,13,19,0,0
95,5058.7555512225845,14,19,0,0
95,5058.7555512225845,15,8,0,0
95,5058.7555512225845,16,20,0,0
95,5058.7555512225845,17,1,0,0
95,5058.7555512225845,18,9,0,0
95,5058.7555512225845,19,15,0,0
95,5058.7555512225845,20,19,0,0
96,5069.1908727543205,1,4,0,0
96,5069.1908727543205,2,3,0,0
96,5069.1908727543205,3,1,0,0
96,5069.1908727543205,4,1,0,0
96,5069.1908727543205,5,16,0,0
96,5069.1908727543205,8,1,0,0
96,5069.1908727543205,9,33,0,0
