step,virtual_time,channel,r_mec
61,4269.517960511037,10,750.2259540309759
61,4269.517960511037,11,22.311876962504556
61,4269.517960511037,12,750.2259540309764
61,4269.517960511037,15,750.2328830642185
61,4269.517960511037,17,750.2259540309758
61,4269.517960511037,18,601.9117917531753
61,4269.517960511037,19,690.3271167936917
62,4289.872547907541,1,750.253973841122
62,4289.872547907541,2,500.34757399344875
62,4289.872547907541,3,731.006460160609
62,4289.872547907541,4,750.2260056291946
62,4289.872547907541,5,715.0866523662627
62,4289.872547907541,6,27.756527760432547
62,4289.872547907541,8,24.327919960190137
62,4289.872547907541,10,750.2259540309759
62,4289.872547907541,11,22.311876962504556
62,4289.872547907541,12,750.2259540309764
62,4289.872547907541,15,750.2328830642185
62,4289.872547907541,17,750.2259540309758
62,4289.872547907541,18,601.9117917531753
62,4289.872547907541,19,690.3271167936917
63,4303.981141090195,1,750.253973841122
63,4303.981141090195,2,500.34757399344875
63,4303.981141090195,3,731.006460160609
63,4303.981141090195,4,750.2260056291946
63,4303.981141090195,5,715.0866523662627
63,4303.981141090195,6,27.756527760432547
63,4303.981141090195,8,23.68631629669128
63,4303.981141090195,10,750.2259540309759
63,4303.981141090195,11,22.311876962504556
63,4303.981141090195,12,750.2259540309764
63,4303.981141090195,15,750.2328830642185
63,4303.981141090195,17,750.2259540309758
63,4303.981141090195,18,601.9117917531753
63,4303.981141090195,19,690.3271167936917
64,4311.4120917649925,1,750.253973841122
64,4311.4120917649925,2,500.34757399344875
64,4311.4120917649925,3,731.006460160609
64,4311.4120917649925,4,750.2260056291946
64,4311.4120917649925,5,715.0866523662627
64,4311.4120917649925,6,27.756527760432547
64,4311.4120917649925,8,3.3354069420292203
64,4311.4120917649925,10,750.2259540309759
64,4311.4120917649925,11,22.311876962504556
64,4311.4120917649925,12,750.2259540309764
64,4311.4120917649925,15,750.2328830642185
64,4311.4120917649925,17,750.2259540309758
64,4311.4120917649925,18,601.9117917531753
64,4311.4120917649925,19,690.3271167936917
65,4329.099612629904,1,750.253973841122
65,4329.099612629904,2,500.34757399344875
65,4329.099612629904,3,731.006460160609
65,4329.099612629904,4,750.2260056291946
65,4329.099612629904,5,715.0866523662627
65,4329.099612629904,6,27.756527760432547
65,4329.099612629904,10,750.2259540309759
65,4329.099612629904,11,22.311876962504556
65,4329.099612629904,12,750.2259540309764
65,4329.099612629904,15,750.2328830642185
65,4329.099612629904,17,750.2259540309758
65,4329.099612629904,18,601.9117917531753
65,4329.099612629904,19,690.3271167936917
66,4413.151806180274,1,750.253973841122
66,4413.151806180274,2,500.34757399344875
66,4413.151806180274,3,731.006460160609
66,4413.151806180274,4,750.2260056291946
66,4413.151806180274,5,715.0866523662627
66,4413.151806180274,6,27.756527760432547
66,4413.151806180274,10,750.2259540309759
66,4413.151806180274,11,22.311876962504556
66,4413.151806180274,12,750.2259540309764
66,4413.151806180274,15,750.2328830642185
66,4413.151806180274,17,750.2259540309758
66,4413.151806180274,18,601.9117917531753
66,4413.151806180274,19,690.3271167936917
67,4450.157207369806,1,750.253973841122
67,4450.157207369806,2,500.34757399344875
67,4450.157207369806,3,731.006460160609
67,4450.157207369806,4,750.2260056291946
67,4450.157207369806,5,715.0866523662627
67,4450.157207369806,6,27.756527760432547
67,4450.157207369806,10,750.2259540309759
67,4450.157207369806,11,22.311876962504556
67,4450.157207369806,12,750.2259540309764
67,4450.157207369806,15,750.2328830642185
67,4450.157207369806,17,750.2259540309758
67,4450.157207369806,18,601.9117917531753
67,4450.157207369806,19,690.3271167936917
68,4479.157207369806,1,750.253973841122
68,4479.157207369806,2,500.34757399344875
68,4479.157207369806,3,731.006460160609
68,4479.157207369806,4,750.2260056291946
68,4479.157207369806,5,715.0866523662627
68,4479.157207369806,6,27.756527760432547
68,4479.157207369806,10,750.2259540309759
68,4479.157207369806,11,22.311876962504556
68,4479.157207369806,12,750.2259540309764
68,4479.157207369806,15,750.2328830642185
68,4479.157207369806,17,750.2259540309758
68,4479.157207369806,18,601.9117917531753
68,4479.157207369806,19,690.3271167936917
69,4485.502773181621,1,750.253973841122
69,4485.502773181621,2,500.34757399344875
69,4485.502773181621,3,731.006460160609
69,4485.502773181621,4,750.2260056291946
69,4485.502773181621,5,715.0866523662627
69,4485.502773181621,6,27.756527760432547
69,4485.502773181621,10,750.2259540309759
69,4485.502773181621,11,22.311876962504556
69,4485.502773181621,12,750.2259540309764
69,4485.502773181621,15,750.2328830642185
69,4485.502773181621,17,55.04830494491871
69,4485.502773181621,18,601.9117917531753
69,4485.502773181621,19,690.3271167936917
70,4503.502571472078,1,20.445525910150984
70,4503.502571472078,2,500.34757399344875
70,4503.502571472078,3,731.006460160609
70,4503.502571472078,4,750.2260056291946
70,4503.502571472078,5,715.0866523662627
70,4503.502571472078,6,27.756527760432547
70,4503.502571472078,10,750.2259540309759
70,4503.502571472078,11,22.311876962504556
70,4503.502571472078,12,750.2259540309764
70,4503.502571472078,15,750.2328830642185
70,4503.502571472078,17,55.04830494491871
70,4503.502571472078,18,601.9117917531753
70,4503.502571472078,19,690.3271167936917
71,4516.350664635984,1,20.445525910150984
71,4516.350664635984,2,500.34757399344875
71,4516.350664635984,3,731.006460160609
71,4516.350664635984,4,750.2260056291946
71,4516.350664635984,5,715.0866523662627
71,4516.350664635984,6,27.756527760432547
71,4516.350664635984,10,81.42338151440508
71,4516.350664635984,11,22.311876962504556
71,4516.350664635984,12,750.2259540309764
71,4516.350664635984,15,750.2328830642185
71,4516.350664635984,17,55.04830494491871
71,4516.350664635984,18,601.9117917531753
71,4516.350664635984,19,690.3271167936917
72,4574.6195310062385,1,20.445525910150984
72,4574.6195310062385,2,500.34757399344875
72,4574.6195310062385,3,731.006460160609
72,4574.6195310062385,4,750.2260056291946
72,4574.6195310062385,5,715.0866523662627
72,4574.6195310062385,6,27.756527760432547
72,4574.6195310062385,10,81.42338151440508
72,4574.6195310062385,11,22.311876962504556
72,4574.6195310062385,12,73.35151676128639
72,4574.6195310062385,15,750.2328830642185
72,4574.6195310062385,17,55.04830494491871
72,4574.6195310062385,18,601.9117917531753
72,4574.6195310062385,19,690.3271167936917
73,4619.6195310062385,1,20.445525910150984
73,4619.6195310062385,2,500.34757399344875
73,4619.6195310062385,3,731.006460160609
73,4619.6195310062385,4,750.2260056291946
73,4619.6195310062385,5,715.0866523662627
73,4619.6195310062385,6,27.756527760432547
73,4619.6195310062385,10,81.42338151440508
73,4619.6195310062385,11,22.311876962504556
73,4619.6195310062385,12,54.29655691432783
73,4619.6195310062385,15,750.2328830642185
73,4619.6195310062385,17,55.04830494491871
73,4619.6195310062385,18,601.9117917531753
73,4619.6195310062385,19,690.3271167936917
74,4654.744691027161,1,20.445525910150984
74,4654.744691027161,2,500.34757399344875
74,4654.744691027161,3,731.006460160609
74,4654.744691027161,4,750.2260056291946
74,4654.744691027161,5,715.0866523662627
74,4654.744691027161,6,27.756527760432547
74,4654.744691027161,10,81.42338151440508
74,4654.744691027161,11,22.311876962504556
74,4654.744691027161,12,53.746400487962
74,4654.744691027161,15,750.2328830642185
74,4654.744691027161,17,55.04830494491871
74,4654.744691027161,18,601.9117917531753
74,4654.744691027161,19,690.3271167936917
75,4677.776861751008,1,20.445525910150984
75,4677.776861751008,2,500.34757399344875
75,4677.776861751008,3,731.006460160609
75,4677.776861751008,4,750.2260056291946
75,4677.776861751008,5,715.0866523662627
75,4677.776861751008,6,27.756527760432547
75,4677.776861751008,10,81.42338151440508
75,4677.776861751008,11,22.311876962504556
75,4677.776861751008,12,50.4881209790259
75,4677.776861751008,15,750.2328830642185
75,4677.776861751008,17,55.04830494491871
75,4677.776861751008,18,601.9117917531753
75,4677.776861751008,19,690.3271167936917
76,4693.852311143657,1,20.445525910150984
76,4693.852311143657,2,500.34757399344875
76,4693.852311143657,3,731.006460160609
76,4693.852311143657,4,750.2260056291946
76,4693.852311143657,5,715.0866523662627
76,4693.852311143657,6,27.756527760432547
76,4693.852311143657,10,81.42338151440508
76,4693.852311143657,11,22.311876962504556
76,4693.852311143657,12,49.97376404393535
76,4693.852311143657,15,750.2328830642185
76,4693.852311143657,17,55.04830494491871
76,4693.852311143657,18,601.9117917531753
76,4693.852311143657,19,690.3271167936917
77,4705.456708014318,1,20.445525910150984
77,4705.456708014318,2,500.34757399344875
77,4705.456708014318,3,731.006460160609
77,4705.456708014318,4,750.2260056291946
77,4705.456708014318,5,715.0866523662627
77,4705.456708014318,6,27.756527760432547
77,4705.456708014318,10,81.42338151440508
77,4705.456708014318,11,22.311876962504556
77,4705.456708014318,12,49.14565262621744
77,4705.456708014318,15,750.2328830642185
77,4705.456708014318,17,55.04830494491871
77,4705.456708014318,18,601.9117917531753
77,4705.456708014318,19,690.3271167936917
78,4714.463104504106,1,20.445525910150984
78,4714.463104504106,2,500.34757399344875
78,4714.463104504106,3,731.006460160609
78,4714.463104504106,4,750.2260056291946
78,4714.463104504106,5,715.0866523662627
78,4714.463104504106,6,27.756527760432547
78,4714.463104504106,10,81.42338151440508
78,4714.463104504106,11,22.311876962504556
78,4714.463104504106,12,39.596811133386105
78,4714.463104504106,15,750.2328830642185
78,4714.463104504106,17,55.04830494491871
78,4714.463104504106,18,601.9117917531753
78,4714.463104504106,19,690.3271167936917
79,4722.630849394776,1,20.445525910150984
79,4722.630849394776,2,500.34757399344875
79,4722.630849394776,3,731.006460160609
79,4722.630849394776,4,750.2260056291946
79,4722.630849394776,5,715.0866523662627
79,4722.630849394776,6,27.756527760432547
79,4722.630849394776,10,81.42338151440508
79,4722.630849394776,11,22.311876962504556
79,4722.630849394776,12,31.585842093318966
79,4722.630849394776,15,750.2328830642185
79,4722.630849394776,17,55.04830494491871
79,4722.630849394776,18,601.9117917531753
79,4722.630849394776,19,690.3271167936917
80,4730.157716762242,1,20.445525910150984
80,4730.157716762242,2,500.34757399344875
80,4730.157716762242,3,731.006460160609
80,4730.157716762242,4,750.2260056291946
80,4730.157716762242,5,715.0866523662627
80,4730.157716762242,6,27.756527760432547
80,4730.157716762242,10,81.42338151440508
80,4730.157716762242,11,22.311876962504556
80,4730.157716762242,12,24.837010857056313
80,4730.157716762242,15,750.2328830642185
80,4730.157716762242,17,55.04830494491871
80,4730.157716762242,18,601.9117917531753
80,4730.157716762242,19,690.3271167936917
81,4737.144677630808,1,20.445525910150984
81,4737.144677630808,2,500.34757399344875
81,4737.144677630808,3,731.006460160609
81,4737.144677630808,4,750.2260056291946
81,4737.144677630808,5,715.0866523662627
81,4737.144677630808,6,27.756527760432547
81,4737.144677630808,10,81.42338151440508
81,4737.144677630808,11,22.311876962504556
81,4737.144677630808,12,19.869608685648714
81,4737.144677630808,15,750.2328830642185
81,4737.144677630808,17,55.04830494491871
81,4737.144677630808,18,601.9117917531753
81,4737.144677630808,19,690.3271167936917
82,4746.092521105067,1,20.445525910150984
82,4746.092521105067,2,500.34757399344875
82,4746.092521105067,3,731.006460160609
82,4746.092521105067,4,750.2260056291946
82,4746.092521105067,5,715.0866523662627
82,4746.092521105067,6,27.756527760432547
82,4746.092521105067,10,81.42338151440508
82,4746.092521105067,11,22.311876962504556
82,4746.092521105067,15,750.2328830642185
82,4746.092521105067,17,55.04830494491871
82,4746.092521105067,18,601.9117917531753
82,4746.092521105067,19,690.3271167936917
83,4801.600132830282,1,20.445525910150984
83,4801.600132830282,2,500.34757399344875
83,4801.600132830282,3,731.006460160609
83,4801.600132830282,4,750.2260056291946
83,4801.600132830282,5,715.0866523662627
83,4801.600132830282,6,27.756527760432547
83,4801.600132830282,10,81.42338151440508
83,4801.600132830282,11,22.311876962504556
83,4801.600132830282,15,750.2328830642185
83,4801.600132830282,17,55.04830494491871
83,4801.600132830282,18,31.790630287776334
83,4801.600132830282,19,690.3271167936917
84,4835.254865328287,1,20.445525910150984
84,4835.254865328287,2,500.34757399344875
84,4835.254865328287,3,731.006460160609
84,4835.254865328287,4,750.2260056291946
84,4835.254865328287,5,715.0866523662627
84,4835.254865328287,6,27.756527760432547
84,4835.254865328287,10,81.42338151440508
84,4835.254865328287,11,22.311876962504556
84,4835.254865328287,15,750.2328830642185
84,4835.254865328287,17,55.04830494491871
84,4835.254865328287,18,27.907600504465965
84,4835.254865328287,19,690.3271167936917
85,4857.173681077058,1,20.445525910150984
85,4857.173681077058,2,500.34757399344875
85,4857.173681077058,3,731.006460160609
85,4857.173681077058,4,750.2260056291946
85,4857.173681077058,5,715.0866523662627
85,4857.173681077058,6,27.756527760432547
85,4857.173681077058,10,81.42338151440508
85,4857.173681077058,11,22.311876962504556
85,4857.173681077058,15,750.2328830642185
85,4857.173681077058,17,55.04830494491871
85,4857.173681077058,18,25.986802174913738
85,4857.173681077058,19,690.3271167936917
86,4872.2340463116925,1,20.445525910150984
86,4872.2340463116925,2,500.34757399344875
86,4872.2340463116925,3,731.006460160609
86,4872.2340463116925,4,750.2260056291946
86,4872.2340463116925,5,715.0866523662627
86,4872.2340463116925,6,27.756527760432547
86,4872.2340463116925,10,81.42338151440508
86,4872.2340463116925,11,22.311876962504556
86,4872.2340463116925,15,750.2328830642185
86,4872.2340463116925,17,55.04830494491871
86,4872.2340463116925,18,24.655606473991757
86,4872.2340463116925,19,690.3271167936917
87,4883.371924744747,1,20.445525910150984
87,4883.371924744747,2,500.34757399344875
87,4883.371924744747,3,731.006460160609
87,4883.371924744747,4,750.2260056291946
87,4883.371924744747,5,715.0866523662627
87,4883.371924744747,6,27.756527760432547
87,4883.371924744747,10,81.42338151440508
87,4883.371924744747,11,22.311876962504556
87,4883.371924744747,15,750.2328830642185
87,4883.371924744747,17,55.04830494491871
87,4883.371924744747,18,24.41216208785102
87,4883.371924744747,19,690.3271167936917
88,4892.073934362945,1,20.445525910150984
88,4892.073934362945,2,500.34757399344875
88,4892.073934362945,3,731.006460160609
88,4892.073934362945,4,750.2260056291946
88,4892.073934362945,5,715.0866523662627
88,4892.073934362945,6,27.756527760432547
88,4892.073934362945,10,81.42338151440508
88,4892.073934362945,11,22.311876962504556
88,4892.073934362945,15,750.2328830642185
88,4892.073934362945,17,55.04830494491871
88,4892.073934362945,18,24.380492424373468
88,4892.073934362945,19,690.3271167936917
89,4899.297668704784,1,20.445525910150984
89,4899.297668704784,2,500.34757399344875
89,4899.297668704784,3,731.006460160609
89,4899.297668704784,4,750.2260056291946
89,4899.297668704784,5,715.0866523662627
89,4899.297668704784,6,27.756527760432547
89,4899.297668704784,10,81.42338151440508
89,4899.297668704784,11,22.311876962504556
89,4899.297668704784,15,750.2328830642185
89,4899.297668704784,17,55.04830494491871
89,4899.297668704784,18,20.529247975879326
89,4899.297668704784,19,690.3271167936917
90,4905.940008542854,1,20.445525910150984
90,4905.940008542854,2,500.34757399344875
90,4905.940008542854,3,731.006460160609
90,4905.940008542854,4,750.2260056291946
90,4905.940008542854,5,715.0866523662627
90,4905.940008542854,6,27.756527760432547
90,4905.940008542854,10,81.42338151440508
90,4905.940008542854,11,22.311876962504556
90,4905.940008542854,15,750.2328830642185
90,4905.940008542854,17,55.04830494491871
90,4905.940008542854,18,20.529247975879326
90,4905.940008542854,19,690.3271167936917
91,4910.940008542854,1,20.445525910150984
91,4910.940008542854,2,500.34757399344875
91,4910.940008542854,3,731.006460160609
91,4910.940008542854,4,750.2260056291946
91,4910.940008542854,5,715.0866523662627
91,4910.940008542854,6,27.756527760432547
91,4910.940008542854,10,81.42338151440508
91,4910.940008542854,11,22.311876962504556
91,4910.940008542854,15,750.2328830642185
91,4910.940008542854,17,55.04830494491871
91,4910.940008542854,19,690.3271167936917
92,4986.41195058103,1,20.445525910150984
92,4986.41195058103,2,500.34757399344875
92,4986.41195058103,3,731.006460160609
92,4986.41195058103,4,750.2260056291946
92,4986.41195058103,5,715.0866523662627
92,4986.41195058103,6,27.756527760432547
92,4986.41195058103,10,81.42338151440508
92,4986.41195058103,11,22.311876962504556
92,4986.41195058103,15,19.52880441287083
92,4986.41195058103,17,55.04830494491871
92,4986.41195058103,19,690.3271167936917
93,5010.315992496215,1,20.445525910150984
93,5010.315992496215,2,500.34757399344875
93,5010.315992496215,3,731.006460160609
93,5010.315992496215,4,750.2260056291946
93,5010.315992496215,5,715.0866523662627
93,5010.315992496215,6,27.756527760432547
93,5010.315992496215,10,81.42338151440508
93,5010.315992496215,11,22.311876962504556
93,5010.315992496215,17,55.04830494491871
93,5010.315992496215,19,690.3271167936917
94,5044.768155773968,1,20.445525910150984
94,5044.768155773968,2,500.34757399344875
94,5044.768155773968,3,731.006460160609
94,5044.768155773968,4,750.2260056291946
94,5044.768155773968,5,715.0866523662627
94,5044.768155773968,6,27.756527760432547
94,5044.768155773968,10,81.42338151440508
94,5044.768155773968,11,22.311876962504556
94,5044.768155773968,17,21.695837438181975
94,5044.768155773968,19,690.3271167936917
95,5058.7555512225845,1,20.445525910150984
95,5058.7555512225845,2,500.34757399344875
95,5058.7555512225845,3,731.006460160609
95,5058.7555512225845,4,750.2260056291946
95,5058.7555512225845,5,715.0866523662627
95,5058.7555512225845,6,27.756527760432547
95,5058.7555512225845,10,81.42338151440508
95,5058.7555512225845,11,22.311876962504556
95,5058.7555512225845,17,20.319100639406685
95,5058.7555512225845,19,690.3271167936917
96,5069.1908727543205,1,20.445525910150984
96,5069.1908727543205,2,500.34757399344875
96,5069.1908727543205,3,731.006460160609
96,5069.1908727543205,4,750.2260056291946
96,5069.1908727543205,5,715.0866523662627
96,5069.1908727543205,6,27.756527760432547
96,5069.1908727543205,10,81.42338151440508
96,5069.1908727543205,11,22.311876962504556
96,5069.1908727543205,17,19.586013534516525
96,5069.1908727543205,19,690.3271167936917
97,5082.403839664119,1,20.445525910150984
97,5082.403839664119,2,500.34757399344875
97,5082.403839664119,3,731.006460160609
97,5082.403839664119,4,750.2260056291946
97,5082.403839664119,5,715.0866523662627
97,5082.403839664119,6,27.756527760432547
97,5082.403839664119,10,81.42338151440508
97,5082.403839664119,11,22.311876962504556
97,5082.403839664119,19,690.3271167936917
98,5105.681925406889,1,20.445525910150984
98,5105.681925406889,2,500.34757399344875
98,5105.681925406889,3,731.006460160609
98,5105.681925406889,4,750.2260056291946
98,5105.681925406889,5,715.0866523662627
98,5105.681925406889,6,27.756527760432547
98,5105.681925406889,10,10.364741014098051
98,5105.681925406889,11,22.311876962504556
98,5105.681925406889,19,690.3271167936917
99,5129.076387694738,1,20.445525910150984
99,5129.076387694738,2,500.34757399344875
99,5129.076387694738,3,731.006460160609
99,5129.076387694738,4,750.2260056291946
99,5129.076387694738,5,715.0866523662627
99,5129.076387694738,6,27.756527760432547
99,5129.076387694738,11,22.311876962504556
99,5129.076387694738,19,690.3271167936917
100,5160.580681878395,1,20.445525910150984
100,5160.580681878395,2,500.34757399344875
100,5160.580681878395,3,731.006460160609
100,5160.580681878395,4,750.2260056291946
100,5160.580681878395,5,715.0866523662627
100,5160.580681878395,6,27.756527760432547
100,5160.580681878395,11,22.311876962504556
100,5160.580681878395,19,690.3271167936917
101,5165.580681878395,1,20.445525910150984
101,5165.580681878395,2,500.34757399344875
101,5165.580681878395,3,731.006460160609
101,5165.580681878395,4,750.2260056291946
101,5165.580681878395,5,715.0866523662627
101,5165.580681878395,6,27.756527760432547
101,5165.580681878395,11,22.311876962504556
101,5165.580681878395,19,690.3271167936917
102,5170.580681878395,1,20.445525910150984
102,5170.580681878395,2,500.34757399344875
102,5170.580681878395,3,731.006460160609
102,5170.580681878395,4,750.2260056291946
102,5170.580681878395,5,715.0866523662627
102,5170.580681878395,6,27.756527760432547
102,5170.580681878395,11,22.311876962504556
102,5170.580681878395,19,690.3271167936917
103,5175.580681878395,1,20.445525910150984
103,5175.580681878395,2,500.34757399344875
103,5175.580681878395,3,731.006460160609
103,5175.580681878395,4,750.2260056291946
103,5175.580681878395,5,715.0866523662627
103,5175.580681878395,6,27.756527760432547
103,5175.580681878395,11,22.311876962504556
103,5175.580681878395,19,690.3271167936917
104,5180.580681878395,1,20.445525910150984
104,5180.580681878395,2,500.34757399344875
104,5180.580681878395,3,731.006460160609
104,5180.580681878395,4,750.2260056291946
104,5180.580681878395,5,715.0866523662627
104,5180.580681878395,6,27.756527760432547
104,5180.580681878395,11,22.311876962504556
104,5180.580681878395,19,690.3271167936917
105,5185.580681878395,1,20.445525910150984
105,5185.580681878395,2,500.34757399344875
105,5185.580681878395,3,731.006460160609
105,5185.580681878395,4,750.2260056291946
105,5185.580681878395,5,715.0866523662627
105,5185.580681878395,6,27.756527760432547
105,5185.580681878395,11,22.311876962504556
105,5185.580681878395,19,690.3271167936917
106,5190.580681878395,1,20.445525910150984
106,5190.580681878395,2,500.34757399344875
106,5190.580681878395,3,731.006460160609
106,5190.580681878395,4,750.2260056291946
106,5190.580681878395,5,715.0866523662627
106,5190.580681878395,6,27.756527760432547
106,5190.580681878395,11,22.311876962504556
106,5190.580681878395,19,690.3271167936917
107,5195.580681878395,1,20.445525910150984
107,5195.580681878395,2,500.34757399344875
107,5195.580681878395,3,731.006460160609
107,5195.580681878395,4,750.2260056291946
107,5195.580681878395,5,715.0866523662627
107,5195.580681878395,6,27.756527760432547
107,5195.580681878395,11,22.311876962504556
107,5195.580681878395,19,690.3271167936917
108,5200.580681878395,1,20.445525910150984
108,5200.580681878395,2,500.34757399344875
108,5200.580681878395,3,731.006460160609
108,5200.580681878395,4,750.2260056291946
108,5200.580681878395,5,715.0866523662627
108,5200.580681878395,6,27.756527760432547
108,5200.580681878395,11,22.311876962504556
108,5200.580681878395,19,690.3271167936917
109,5205.580681878395,1,20.445525910150984
109,5205.580681878395,2,500.34757399344875
109,5205.580681878395,3,731.006460160609
109,5205.580681878395,4,750.2260056291946
109,5205.580681878395,5,715.0866523662627
109,5205.580681878395,6,27.756527760432547
109,5205.580681878395,11,22.311876962504556
109,5205.580681878395,19,690.3271167936917
110,5210.580681878395,1,20.445525910150984
110,5210.580681878395,2,500.34757399344875
110,5210.580681878395,3,731.006460160609
110,5210.580681878395,4,750.2260056291946
110,5210.580681878395,5,715.0866523662627
110,5210.580681878395,6,27.756527760432547
110,5210.580681878395,11,22.311876962504556
110,5210.580681878395,19,690.3271167936917
111,5215.580681878395,1,20.445525910150984
111,5215.580681878395,2,500.34757399344875
111,5215.580681878395,3,731.006460160609
111,5215.580681878395,4,750.2260056291946
111,5215.580681878395,5,715.0866523662627
111,5215.580681878395,6,27.756527760432547
111,5215.580681878395,11,22.311876962504556
111,5215.580681878395,19,690.3271167936917
112,5220.580681878395,1,20.445525910150984
112,5220.580681878395,2,500.34757399344875
112,5220.580681878395,3,731.006460160609
112,5220.580681878395,4,750.2260056291946
112,5220.580681878395,5,715.0866523662627
112,5220.580681878395,6,27.756527760432547
112,5220.580681878395,11,22.311876962504556
112,5220.580681878395,19,690.3271167936917
113,5225.580681878395,1,20.445525910150984
113,5225.580681878395,2,500.34757399344875
113,5225.580681878395,3,731.006460160609
113,5225.580681878395,4,750.2260056291946
113,5225.580681878395,5,715.0866523662627
113,5225.580681878395,6,27.756527760432547
113,5225.580681878395,11,22.311876962504556
113,5225.580681878395,19,690.3271167936917
114,5294.525170782774,1,20.445525910150984
114,5294.525170782774,2,500.34757399344875
114,5294.525170782774,3,731.006460160609
114,5294.525170782774,4,750.2260056291946
114,5294.525170782774,5,715.0866523662627
114,5294.525170782774,6,27.756527760432547
114,5294.525170782774,11,22.311876962504556
114,5294.525170782774,19,690.3271167936917
115,5306.453374013049,2,500.34757399344875
115,5306.453374013049,3,731.006460160609
115,5306.453374013049,4,750.2260056291946
115,5306.453374013049,5,715.0866523662627
115,5306.453374013049,6,27.756527760432547
115,5306.453374013049,11,22.311876962504556
115,5306.453374013049,19,690.3271167936917
116,5475.336408191095,2,500.34757399344875
116,5475.336408191095,3,26.540314800458898
116,5475.336408191095,4,750.2260056291946
116,5475.336408191095,5,715.0866523662627
116,5475.336408191095,6,27.756527760432547
116,5475.336408191095,11,22.311876962504556
116,5475.336408191095,19,690.3271167936917
117,5520.336408191095,2,500.34757399344875
117,5520.336408191095,3,19.997631126751067
117,5520.336408191095,4,750.2260056291946
117,5520.336408191095,5,715.0866523662627
117,5520.336408191095,6,27.756527760432547
117,5520.336408191095,11,22.311876962504556
117,5520.336408191095,19,690.3271167936917
118,5658.936281941774,2,500.34757399344875
118,5658.936281941774,4,750.2260056291946
118,5658.936281941774,5,715.0866523662627
118,5658.936281941774,6,27.756527760432547
118,5658.936281941774,11,22.311876962504556
118,5658.936281941774,19,690.3271167936917
119,5710.55028897436,2,500.34757399344875
119,5710.55028897436,4,750.2260056291946
119,5710.55028897436,5,715.0866523662627
119,5710.55028897436,6,27.756527760432547
119,5710.55028897436,11,11.820385900707809
119,5710.55028897436,19,690.3271167936917
120,5760.800685886558,2,500.34757399344875
120,5760.800685886558,4,750.2260056291946
120,5760.800685886558,5,715.0866523662627
120,5760.800685886558,6,27.756527760432547
120,5760.800685886558,19,690.3271167936917
121,5884.787621730729,2,500.34757399344875
121,5884.787621730729,4,376.3229932194913
121,5884.787621730729,5,715.0866523662627
121,5884.787621730729,6,27.756527760432547
121,5884.787621730729,19,690.3271167936917
122,5929.787621730729,2,500.34757399344875
122,5929.787621730729,4,368.9796375578163
122,5929.787621730729,5,715.0866523662627
122,5929.787621730729,6,27.756527760432547
122,5929.787621730729,19,690.3271167936917
123,5974.787621730729,2,500.34757399344875
123,5974.787621730729,4,344.88181805840514
123,5974.787621730729,5,715.0866523662627
123,5974.787621730729,6,27.756527760432547
123,5974.787621730729,19,690.3271167936917
124,5980.787621730729,2,159.78661351878358
124,5980.787621730729,4,344.88181805840514
124,5980.787621730729,5,715.0866523662627
124,5980.787621730729,6,27.756527760432547
124,5980.787621730729,19,690.3271167936917
125,6025.787621730729,2,121.97232434422904
125,6025.787621730729,4,344.88181805840514
125,6025.787621730729,5,715.0866523662627
125,6025.787621730729,6,27.756527760432547
125,6025.787621730729,19,690.3271167936917
126,6069.081617838222,2,117.20249673881298
126,6069.081617838222,4,344.88181805840514
126,6069.081617838222,5,715.0866523662627
126,6069.081617838222,6,27.756527760432547
126,6069.081617838222,19,690.3271167936917
127,6097.438573722105,2,113.91964651367495
127,6097.438573722105,4,344.88181805840514
127,6097.438573722105,5,715.0866523662627
127,6097.438573722105,6,27.756527760432547
127,6097.438573722105,19,690.3271167936917
128,6116.714884384906,2,94.70552043885439
128,6116.714884384906,4,344.88181805840514
128,6116.714884384906,5,715.0866523662627
128,6116.714884384906,6,27.756527760432547
128,6116.714884384906,19,690.3271167936917
129,6129.458211150202,2,70.77262986370839
129,6129.458211150202,4,344.88181805840514
129,6129.458211150202,5,715.0866523662627
129,6129.458211150202,6,27.756527760432547
129,6129.458211150202,19,690.3271167936917
130,6137.99525149994,2,70.77262986370839
130,6137.99525149994,4,344.88181805840514
130,6137.99525149994,5,715.0866523662627
130,6137.99525149994,6,27.756527760432547
130,6137.99525149994,19,690.3271167936917
131,6142.99525149994,2,70.77262986370839
131,6142.99525149994,4,344.88181805840514
131,6142.99525149994,6,27.756527760432547
131,6142.99525149994,19,690.3271167936917
132,6158.311824271511,2,70.77262986370839
132,6158.311824271511,4,344.88181805840514
132,6158.311824271511,6,27.756527760432547
132,6158.311824271511,19,690.3271167936917
133,6167.970110657297,2,70.77262986370839
133,6167.970110657297,4,344.88181805840514
133,6167.970110657297,6,27.756527760432547
133,6167.970110657297,19,690.3271167936917
134,6175.299253850189,2,70.77262986370839
134,6175.299253850189,4,344.88181805840514
134,6175.299253850189,6,27.756527760432547
134,6175.299253850189,19,690.3271167936917
135,6181.463825446635,2,70.77262986370839
135,6181.463825446635,4,344.88181805840514
135,6181.463825446635,6,27.756527760432547
135,6181.463825446635,19,690.3271167936917
136,6187.046111244858,2,70.77262986370839
136,6187.046111244858,4,344.88181805840514
136,6187.046111244858,6,27.756527760432547
136,6187.046111244858,19,690.3271167936917
